Unnamed: 0,No.,Title,Artist(s),lyrics,genres
54,55,"""Want U Back""",Cher Lloyd,"60 ContributorsTranslationsEspañolWant U Back Lyrics“Want U Back” is about how Lloyd broke up with a guy who seemed not to be good enough for her, but now that he’s moved on, she wants him back.
The song is the first track off of Cher’s debut studio album… Read More 
Uh
Mmm, yeah
La-la-la-la-la-ah (Ha-ha)
Uh

Hey, boy, you never had much game
Thought I needed to upgrade
So I went and walked away-way-way (Uh)
Now I seen you've been hangin' out
With that other girl in town
Lookin' like a pair of clowns, clowns, clowns (Uh)

Remember all the things that you and I did first?
And now you're doin' them with her
Remember all the things that you and I did first?
You got me, got me like this (Uh)
And now you're takin' her to every restaurant?
And everywhere we went, come on
And now you're takin' her to every restaurant?
You got me, got me like this (Uh)

Boy, you can say anythin' you wanna
I don't give a shh, no one else can have ya
I want you back, I want you back
Wan-want you, want you back (Uh)
I broke it off thinkin' you'd be cryin'
Now I feel like shh lookin' at you flyin'
I want you back, I want you back
Wan-want you, want you back (Uh)

Please, this ain't even jealousy (Jealousy)
She ain't got a thing on me (A thing on me)
Tryna rock them ugly, jeans, jeans, jeans (Uh)
You clearly didn't think this through (Yeah, yeah)
If what I've been told is true (Is it true?)
You'll be crawlin' back like, boo-hoo-hoo (Uh)

Remember all the things that you and I did first? (What? What?)
And now you're doin' them with her (With her)
Remember all the things that you and I did first?
You got me, got me like this (Uh; Like this)
And now you're takin' her to every restaurant? (Yeah, yeah)
And everywhere we went, come on
And now you're takin' her to every restaurant?
You got me, got me like this (Uh)

Boy, you can say anythin' you wanna
I don't give a shh, no one else can have ya
I want you back, I want you back
Wan-want you, want you back (Uh)
I broke it off thinkin' you'd be cryin'
Now I feel like shh lookin' at you flyin'
I want you back, I want you back
Wan-want you, want you back (Uh)

Ooh-ooh-ooh-ooh
I thought you'd still be mine
When I kissed you goodbye, uh-oh, uh-oh
Ooh-ooh-ooh-ooh
And you might be with her
But I still had you first, uh-oh, uh-oh

Yeah, yeah
Yo

Remember all the things that you and I did first?
And now you're doin' them with her
Remember all the things that you and I did first?
You got me, got me like this (Oh-oh-oh)

Boy, you can say anythin' you wanna
I don't give a shh, no one else can have ya (No one else can have ya)
I want you back, I want you back
Wan-want you, want you back (Oh-oh, oh-oh, yeah)
I broke it off thinkin' you'd be cryin'
Now I feel like shh lookin' at you flyin'
I want you back, I want you back
Wan-want you, want you back (I want you back, uh)

(Ooh-ooh-ooh) La-la-la-la-la
I want you back, I want you back
Wan-want you, want you back, yeah (Uh), yeah
(Ooh-ooh-ooh) Ha, ha-ha-ha-ha-ha-ha-ha
I want you back, I want you back
Wan-want you, want you back (Uh)
Do I sound like a helicopter? ""Brrr""","pop, british, female vocalists, rap, girlie"
55,56,"""Don't Wake Me Up""",Chris Brown,"54 ContributorsDon’t Wake Me Up Lyrics“Don’t Wake Me Up” finds Chris clinging on to a past love, which he can now only experience while he’s asleep. The intro, spoken by Priscilla Renea, attests to this. While Chris is asleep, he is at his… Read More 
Dearly beloved, if this love only exists in my dreams
Don't wake me up

Too much light in this window, don't wake me up
Only coffee, no sugar inside my cup
If I wake and you're here still, give me a kiss
I wasn't finished dreamin' about your lips

Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me

Don't wake me up, up
Don't wake me up
Don't wake me up, yeah
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me

So much life in the city, you won't believe
Been awake for some days now, no time to sleep
If your heart is a pillow, this love's the bed
Tell me what is the music inside my head

Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me

Don't wake me up, up, up
Don't wake me up
Don't wake me up, yeah
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me

I don't wanna fall, fall, fall, fall asleep, no
I don't wanna fall unless I'm fallin' for you
I don't wanna fall, fall, fall, fall asleep, no
I don't wanna fall unless I'm fallin' for you

Don't wake me up, up, up
Don't wake me up
Don't wake me up, yeah
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me","rnb, Hip-Hop, Chris Brown, rap, hip hop"
56,57,"""Dance (A$$)""",Big Sean featuring Nicki Minaj,"121 ContributorsDance (A$$) (Remix) Lyrics
Ass ass ass ass ass
Ass ass ass ass ass ass ass ass
Ass ass ass ass ass ass ass ass
Stop! Now make that motherfucker hammer time like
Go stupid, go stupid, go stupid

Wobble-dy wobble-dy wa wobble wobble
I’m st-stacking my paper my wallet look like a bible
I got girlies half naked that shit look like the grotto
How your waist anorexic and then your ass is colossal
Drop that ass make it boomerang
Take my belt off, bitch I’m Pootie Tang
Tippy tow tippy tay you gon' get a tip today
Fuck that you gonna get some dick today
I walk in with my crew and I’m breaking they necks
I’m looking all good I’m making her wet
They pay me respect they pay me in checks
And if she look good she pay me in sex (do it)
Bounce that ass (ass) it’s the roundest
You the best, you deserve a crown bitch, right on that ass

Ass ass ass ass ass
Ass ass ass ass ass ass ass ass
Ass ass ass ass ass ass ass ass
Stop! Now make that motherfucker hammer time like
Go stupid, go stupid, go stupid

Wobbledy wobble, wo-wo-wobble, wobbin’
Ass so fat, all these bitches’ pussies is throbbin’
Bad bitches, I’m your leader, Phantom by the meter
Somebody point me to the best ass eater
Tell 'em ""Pussy clean"" I tell them ""Pussy squeaky""
Niggas give me brain ’cause all of them niggas geeky
If he got a Mandingo, then I buy him a dashiki
And bust this pussy open in the islands of Waikiki
Kiss my ass and my anus, ’cause it’s finally famous
And it’s finally soft, yeah, it’s finally solved
I don’t know, man, guess them ass shots wore off
Bitches ain’t poppin’, Google, my ass
Only time you on the net is when you Google my ass
Y-y-you fuckin’ little whores, fu-fuckin’ up my decors
Couldn’t get Michael Kors if you was fuckin’ Michael Kors
B-B-Big Sean, b-boy, how big is you
Give me all your money and give me all your residuals
Then slap it on my ass, ass, ass

Ass ass ass ass ass
Ass ass ass ass ass ass ass ass
Ass ass ass ass ass ass ass ass
Stop! Now make that motherfucker hammer time like
Go stupid, go stupid, go stupid
H-h-h-h-h-hammer time

Woah, white girls, black girls, tall girls, fat girls
Shake that ass shake that ass, shake that ass
Shake that ass, shake that ass, shake that ass
Go, go
Short girls, small girls, skinny girls, all girls
Shake that ass shake that ass, shake that ass
Shake that ass, shake that ass, shake that ass
And I want all of that

Ass ass ass ass ass
Ass ass ass ass ass ass ass ass
Ass ass ass ass ass ass ass ass
Stop! Now make that motherfucker hammer time like
Go stupid, go stupid, go stupid
Go stupid!","Hip-Hop, rap, hip hop, good music, big sean"
57,58,"""Springsteen""",Eric Church,"34 ContributorsSpringsteen LyricsTaken from his 2011 album ‘Chief’, the song was originally centered around a memory of a girl and another one’s song, but it centers around Bruce Springsteen and tells the story of teen romance. It was… Read More 
To this day when I hear that song
I see you standin' there on that lawn
Discount shades, store bought tan
Flip flops and cut-off jeans
Somewhere between that setting sun
""I'm on Fire"" and ""Born to Run""
You looked at me, and I was done
But we were just getting started

I was singin' to you, you were singin' to me
I was so alive, never been more free
Fired up my daddy's lighter and we sang, ""Oh""
Stayed there 'til they forced us out
And took the long way to your house
I can still hear the sound of you sayin', ""Don't go""

When I think about you, I think about 17
I think about my old Jeep
I think about the stars in the sky
Funny how a melody sounds like a memory
Like the soundtrack to a July Saturday night
Springsteen

I bumped into you by happenstance
You probably wouldn't even know who I am
But if I whispered your name I bet there'd still be a spark
Back when I was gasoline
And this old tattoo had brand new ink
And we didn't care what your mom would think
About your name on my arm

Baby, is it spring or is it summer?
The guitar sound or the beat of that drummer
You hear sometimes late at night
On your radio
Even though you're a million miles away
When you hear ""Born in the USA""
Do you relive those glory days
So long ago?

When you think about me, do you think about 17?
Do you think about my old Jeep?
Think about the stars in the sky?
Funny how a melody sounds like a memory
Like a soundtrack to a July Saturday night
Springsteen
Springsteen

Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh

Funny how a melody sounds like a memory
Like a soundtrack to a July Saturday night
Springsteen
Springsteen
Oh, Springsteen

Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh","country, modern country, eric church, Traditional Country, male vocalists"
58,59,"""Brokenhearted""",Karmin,"29 ContributorsBrokenhearted LyricsBrokenhearted is the debut single off Karmin’s first EP, Hello.  The song leaked over the weekend of January 30th, 2012, and so in response they released it online.
In the song, the female protagonist is… Read More 
Oh, yeah
Uh, c'mon, yeah

This is more than the typical kinda thing
Felt a jones in my bones when you were touching me
Uh-oh, didn't wanna take it slow
In a daze, goin' craze, I can barely think
You're replayin' in my brain, find it hard to sleep
Uh-oh, waitin' for my phone to blow

Uh-oh, yup
Now I'm here in a sticky situation
Got a bit of trouble, yup, and now I'm pacin'
Five minutes, ten minutes, now it's been an hour
I don't wanna think too hard, but I'm sour
Uh-oh, I can't seem to let you go

See, I've been waitin' all day
For you to call me, baby
So let's get up, let's get on it
Don't you leave me brokenhearted tonight
Come on, that's right
Honest, baby, I'll do
Anything you want to
So can we finish what we started?
Don't you leave me brokenhearted tonight
Come on, that's right, cheerio

What's the time? Such a crime, not a single word
Sippin' on that Patrón just to calm my nerves
Uh-oh, poppin' bottles by the phone, oh yeah
Had me up, had me down, turned me inside out
That's enough, call me up, baby, I'm in doubt
Uh-oh, and I don't even think you know
No, no, no

See, I've been waitin' all day
For you to call me, baby
So let's get up, let's get on it
Don't you leave me brokenhearted tonight
Come on, that's right
Honest, baby, I'll do
Anything you want to
So can we finish what we started?
Don't you leave me brokenhearted tonight
Come on, that's right, cheerio, ayy

Anything you wanna do, I'll be on it too
Everything you said is like gold with a view
Business in the front, party in the back
Maybe I was wrong, was the outfit really wack?
This kinda thing doesn't happen usually
I'm on the opposite side of it, truthfully
I know you want it, so come and get it
Cheerio

See, I've been waitin' all day
For you to call me, baby (Yeah, yeah, yeah)
So let's get up, let's get on it
Don't you leave me brokenhearted tonight (Oh-oh-whoa-oh, yeah)
Honest, baby, I'll do
Anything you want to (Thing that you want)
So can we finish what we started?
Don't you leave me brokenhearted tonight (Hey!)
Come on, uh, that's right! Cheeri-cheerio

When you gonna call? Don't leave me brokenhearted
I've been waiting up, let's finish what we started
Oh-oh (Oh-oh), I can't seem to let you go
Come on, that's right, cheerio, uh","pop, female vocalists, covers, acoustic, catchy"
59,60,"""Not Over You""",Gavin DeGraw,"16 ContributorsNot Over You Lyrics“Not Over You” is a song by Gavin DeGraw, which was released as the lead single from his fourth studio album, Sweeter. The song peaked at No. 18 on the Hot 100.
The lyrics deal with heartbreak and the… Read More 
Dreams; that's where I have to go
To see your beautiful face anymore
I stare at a picture of you and listen to the radio
Hope; hope there's a conversation
We both admit we had it good
But until then, it's alienation, I know
That much is understood
And I realize

If you ask me how I'm doing
I would say I'm doing just fine
I would lie and say that you're not on my mind
(You're not on my mind, you're not on my mind)
But I go out and I sit down at a table set for two
And finally, I'm forced to face the truth
No matter what I say, I'm not over you
Not over you (Not over you)

Damn, damn, girl, you do it well
And I thought you were innocent
Took this heart and put it through hell
But still, you're magnificent
I, I'm a boomerang, doesn't matter how you throw me
I turn around and I'm back in the game
Even better than the old me (Old me)
But I'm not even close without you

If you ask me how I'm doing
I would say I'm doing just fine
I would lie and say that you're not on my mind
(You're not on my mind, you're not on my mind)
But I go out and I sit down at a table set for two
And finally, I'm forced to face the truth
No matter what I say, I'm not over you

And if I had the chance to renew
You know there isn't a thing I wouldn't do
I could get back on the right track
But only if you'd be convinced
So until then

If you ask me how I'm doing
I would say I'm doing just fine
I would lie and say that you're not on my mind
But I go out and I sit down at a table set for two
And finally, I'm forced to face the truth
No matter what I say, I'm not over you

Not over you (Not over you)
Not over you (Not over you)
Not over you (Not over you)","singer-songwriter, rock, pop, alternative, Acoustic Rock"
60,61,"""Stereo Hearts""",Gym Class Heroes featuring Adam Levine,"82 ContributorsStereo Hearts LyricsThe Papercut Chronicles II’s lead single  features Adam Levine, the lead singer of Maroon 5.
My heart's a stereo
It beats for you, so listen close
Hear my thoughts in every no—
Oh—ote
Make me your radio (Yeah, ha)
And turn me up when you feel low (Turn it up a little bit)
This melody was meant for you (Right there)
To sing along to my stereo (Gym Class Heroes, baby!)

If I was just another dusty record on the shelf
Would you blow me off and play me like everybody else?
If I asked you to scratch my back, could you manage that?
Like yikky-yeah check it, Travie, I can handle that
Furthermore, I apologize for any skipping tracks
It's just the last girl that played me left a couple cracks
I used to, used to, used to, used to, now I'm over that
'Cause holding grudges over love is ancient artifacts

If I could only find a note to make you understand
I’d sing it softly in your ear and grab you by the hand
Just keep me stuck inside your head like your favorite tune
And know my heart's a stereo that only plays for you (Uh-ha-ha)

My heart's a stereo
It beats for you, so listen close
Hear my thoughts in every no— (Yeah)
Oh—ote (Yeah, yeah, come on)
Make me your radio (Huh-uh)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo

Oh, oh oh-oh, oh
Oh oh-oh (To my stereo)
Oh, oh-oh, oh
To sing along to my stereo
Let's go!

If I was an old-school, fifty-pound boombox (Remember them?)
Would you hold me on your shoulder wherever you walk?
Would you turn my volume up in front of the cops? (Turn it up)
And crank it higher every time they told you to stop (Peace)
And all I ask is that you don't get mad at me
When you have to purchase mad D batteries
Appreciate every mixtape your friends make
You never know, we come and go like on the interstate (Never know)

I think I finally found a note to make you understand
If you could hit it, sing along and take me by the hand
Just keep me stuck inside your head, like your favorite tune
You know my heart's a stereo that only plays for you (Uh-ha-ha)

My heart's a stereo (Yeah)
It beats for you, so listen close (Listen)
Hear my thoughts in every no—
Oh—ote (Oh, oh)
Make me your radio (Come on)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo (Sing along like)

Oh, oh oh-oh, oh (Yeah)
Oh oh-oh (To my stereo)
Oh, oh-oh, oh
To sing along to my stereo (Sing along, sing along)

I only pray you never leave me behind (Never leave me)
Because good music can be so hard to find (So hard to find)
I'll take your hand and hold it closer to mine (Yeah)
Thought love was dead, but now you're changing my mind (Yeah, yeah, come on, ooh)

My heart's a stereo (Yeah)
It beats for you, so listen close
Hear my thoughts in every no—
Oh—ote (Oh, oh, oh)
Make me your radio (Huh-uh)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo

Oh, oh oh-oh, oh (Ha-ha)
Yeah, yeah, ye—eh—eh
Oh oh oh-oh (To my stereo)
Yeah, yeah, ye—eh—eh
Oh, oh-oh (It's your boy, Travie)
Yeah, yeah, ye—eh—eh
(Gym Class Heroes, baby) To sing along to my stereo
Yeah, yeah, yeah
Yeah","Hip-Hop, alternative, indie, rap, hip hop"
61,62,"""Back in Time""",Pitbull,"44 ContributorsBack in Time LyricsReleased in 2012, “Back in Time” is the tie-in theme song of the film “Men in Black 3.” The previous two movies in the franchise also had rapped theme songs, those by the movies' star Will Smith. Smith, who… Read More 
(Let's) excuse me, baby
(Go) yeah, you, baby
(Back) ooh, you groovy, baby
(In) let's make a movie, baby
(Time) excuse me, baby
(Let's) yeah, you, baby
(Go) ooh, you groovy, baby
(Back in) let's make a movie, baby
(Time)

It's Mr. Worldwide, Agent A, reporting live, ha
From Cape Canaveral, MK, Big Syphe, let's ride
Back (Back), in (In), time

Baby
Oh, baby
Oh, baby
My sweet baby
You're the one

(Woo!)
Miami equals
Black mask (Uh-huh), black clothes (Uh-huh)
Wit' a little bit of rope to tie, I flipped it
Black suits (Oh yeah), white shirts (That's right), black glasses wit' a matching tie (Uh-huh)
Like Agent J or Agent K, and I wish the whole world would
Okay, I'm tryin' make a billion out of 15 cents
Understand, understood
I'm a go-getter, mover, shaker, culture
Bury a boarder, record-breaker, won't ya
Give credit where credit is due? Don't ya
Know that I don't give a number two?
Y'all just halfway thoughts
Not worth the back of my mind
But to understand the future
We have to go back in time (Woo!)

Baby
Oh, baby
Oh, baby
My sweet baby
You're the one

(Woo!)
I got the globe, yeah, in the palm of my hand
Wherever I spin it, that's where I land (Ha-ha!)
Let's save the world
Men In Black, I know you understand
Stop the movement (Ha-ha), they can try if they want to (That's right)
Ignorar lo latino, si, they can try if they want to (Ha-ha)
What Pit solves is a bit raw
Took like jigsaw and built it all
Despite a big loss, I'd bet it all
And fought blind against the world, Ray Charles, yeah
Y'all just halfway thoughts, huh (Ha-ha)
Not worth the back of my mind (Ha-ha)
But to understand the future
We have to go back in time (Woo!)

Baby
Oh, baby
Oh, baby
My sweet baby
You're the one

(Let's) excuse me, baby
(Go) yeah, you, baby
(Back) ooh, you groovy, baby
(In) let's make a movie, baby
(Time) excuse me, baby
(Let's) yeah, you, baby
(Go) ooh, you groovy, baby
(Back in) let's make a movie, baby
(Time)

Baby
My sweet baby
My sweet baby
My sweet baby
You're the o—
Baby
Oh, baby
Oh, baby
My sweet baby
You're the one","Hip-Hop, rap, Reggaeton, hip hop, Crunk"
62,63,"""Work Out""",J. Cole,"134 ContributorsTranslationsTürkçeWork Out LyricsAfter “Who Dat” failed to become a chart topper, J. Cole released “Work Out” as the second single off his debut album three months prior to its release, on June 5th, 2011, the second year anniversary of his… Read More 
I want to see you work out for me, work out for me

Ayy, we've got a good thing
Don’t know if I’ma see you again
But is that a good thing?
'Cause girl, I can’t be your man, no ma'am
I know what's on your brain
You probably hoped it never would end
Like, “Is it the real thing
Or is it just a one-night stand?”
Well then

Let me see you get high, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)
High, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)

She like them boys with the big ol' chains
Ridin' around town in a big ol' Range
I knew her when I rocked big ol' jeans
Now the little nigga doin' big ol' thangs
Would you look at that? I came back for her
Just to give it to ya, like you asked for it
Man, that thing in them jeans too fat for her
Rebounds so I caught her off the backboard
I told her: “Baby girl, come here
Know I run the town even when I ain't from there.”
And I brag hardly, but just to show up at this party
I made what yo' nigga make in one year
That's unfair, but so is life, take a chance, roll the dice
Money can’t buy you love, 'cause it’s overpriced
Don’t overthink, just hope it's right
I’m only here for the night

Ayy, we've got a good thing
Don’t know if I’ma see you again
But is that a good thing?
'Cause girl, I can’t be your man, no ma'am
I know what's on your brain
You probably hoped it never would end
Like, “Is it the real thing
Or is it just a one-night stand?”
Well then

Let me see you get high, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)
High, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)

Carolina Blue kicks, fresh on the scene
Hottest nigga on the block
Damn, girl, you're mean
They be startin' shit, but it’s yo' world
On my Martin shit: “You go, girl!”
She bad and she know it
Some niggas save hoes, I’m not that heroic
Could you be my escort?
'Cause just like them two door Fords
Damn, they don’t make 'em like you no more
Cole World, real Cole World
Them boys cool—me, I’m on fire
Know what's on my mind
Tryna see what's on yours tonight, tonight, tonight
Move slow, 'cause you wanna live fast
Up late so you'll probably skip class
Life is a test so before the night pass, get right, get right

Ayy, we've got a good thing
Don’t know if I’ma see you again
But is that a good thing?
'Cause girl, I can’t be your man, no ma'am
I know what's on your brain
You probably hoped it never would end
Like, “Is it the real thing
Or is it just a one-night stand?”
Well then (Cole World)

Straight up, now tell me
Do you really wanna love me forever? (Oh oh oh)
Or is it just a hit-and-run?
(Well, hey) Straight up, I tell ya
I just really wanna cut when we together (Oh oh oh)
Come here, girl, let's get it on!
(Work out for me)
Straight up, now tell me
Do you really wanna love me forever? (Oh oh oh)
Or is it just a hit-and-run?
Well straight up, I tell ya
I just really wanna cut when we together (Oh oh oh)
Come here, girl, let's get it on!

(Work out for me, work out for me)","Hip-Hop, rap, hip hop, North Carolina, underground hip-hop"
63,64,"""Rumour Has It""",Adele,"62 ContributorsTranslationsEspañolDeutschFrançaisPortuguêsRumour Has It Lyrics“Rumour Has It” was written by Adele and Ryan Tedder. It became her fourth consecutive top twenty in the US, peaking at #16.
“Rumour Has It” is unlike most songs on Adele’s 21: it’s a… Read More 
Ooh, ooh, ooh, ooh

She, she ain't real
She ain't gon' be able to love you like I will
She is a stranger
You and I have history, or don't you remember?
Sure, she's got it all
But baby, is that really what you want?

Bless your soul, you've got your head in the clouds
She made a fool out of you and, boy, she's bringin' you down
She made your heart melt, but you're cold to the core
Now rumour has it, she ain't got your love anymore

Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)

She is half your age
But I'm guessin' that's the reason that you strayed
I heard you've been missin' me
You've been tellin' people things you shouldn't be
Like when we creep out when she ain't around
Haven't you heard the rumours? (Bless your soul)

Bless your soul, you've got your head in the clouds
You made a fool out of me and, boy, you're bringin' me down
You made my heart melt, yet I'm cold to the core
But rumour has it, I'm the one you're leaving her for

Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)

All of these words whispered in my ear
Tell a story that I cannot bear to hear
Just 'cause I said it, it don't mean that I meant it
People say crazy things
Just 'cause I said it, don't mean that I meant it
Just 'cause you heard it

Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour, rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it (Rumour)
Rumour has it

But rumour has it, he's the one I'm leaving you for","soul, female vocalists, british, singer-songwriter, indie"
64,65,"""Let's Go""",Calvin Harris featuring Ne-Yo,"2 ContributorsLet’s Go (Calvin Harris Feat. Ne-Yo Tribute) LyricsHe stars .. eh eh
Fix me do me like a cup
Turn me up turn me down baby boy don't stop
Ooh that sip on my .. turn me up till i drop
Keep going till i pop ooh
Put your hips on my ..and let me roll it
Put your lips on my .. ooh
Turn the night into a morning
Yeah you know i need it, yeah you know i want it
Take me home your mamy introduce me to your daddy
Baby i'ma make you happy oh
Ooh Get your ... i got you loving it like McDonalds
Ooh Get your .. sleep thing but before we leave shouts out to the Dj
Chorus:
Let's go, let's go, ooh
Up and down get on the floor
Round and ..like ..
I pop that thing boy i'm out of control
Let's go, let's go ooh
Left and right and bring it back
I got a couple of curry don't know how to act
Before i take you home i gotta view it on the dance floor..
Ooh, boy before i take you home i gotta view it on the dance floor
Ooh ,let's go before take you home i gotta view it on the dance floor
Ooh, before i take you home i gotta view it on the dance floor
Let's go before i take you home i gotta view it on the dance floor

Fix me do me like a cup
Turn me up turn me down baby boy don't stop
Ooh that sip on my .. turn me up till i drop
Keep going till i pop ooh
Put your hips on my ..and let me roll it
Put your lips on my .. ooh
Turn the night into a morning
Yeah you know i need it, yeah you know i want it
Take me home your mamy introduce me to your daddy
Baby i'ma make you happy oh
Ooh Get your ... i got you loving it like McDonalds
Ooh Get your .. sleep thing but before we leave shouts out to the Dj
Chorus:
Let's go, let's go, ooh
Up and down get on the floor
Round and ..like ..
I pop that thing boy i'm out of control
Let's go, let's go ooh
Left and right and bring it back
I got a couple of curry don't know how to act
Before i take you home i gotta view it on the dance floor..
Ooh, boy before i take you home i gotta view it on the dance floor
Ooh ,let's go before take you home i gotta view it on the dance floor
Ooh, before i take you home i gotta view it on the dance floor
Let's go before i take you home i gotta view it on the dance floor","electronic, dance, electro, Disco, electronica"
65,66,"""Good Girl""",Carrie Underwood,"16 ContributorsGood Girl Lyrics“Good Girl” is a song by American country music recording artist Carrie Underwood. The song was released as the lead single from Underwood’s fourth studio album, Blown Away.
Lyrically, the narrator is… Read More 
Hey, good girl (Hey, good girl)
With your head in the clouds
I bet you I can tell you what you're thinking about
You'll see a good boy (You'll see a good boy)
Gonna give you the world
But he's gonna leave you crying with your heart in the dirt
His lips are dripping honey, but he'll sting you like a bee
So lock up all your love and go and throw away the key

Hey, good girl (Hey, good girl)
Get out while you can
I know you think you got a good man

Why, why you gotta be so blind?
Won't you open up your eyes?
Just a matter of time 'til you'll find
He's no good, girl
No good for you
You better get to gettin' on your goodbye shoes

And go, go, go
Better listen to me, he's low, low, low

Hey, good girl (Hey, good girl)
You got a heart of gold
You want a white wedding and a hand you can hold
Just like you should, girl (Just like you should, girl)
Like every good girl does
Want a fairytale ending, somebody to love
But he's really good at lying
Yeah, he'll leave you in the dust
'Cause when he says forever
Well, it don't mean much

Hey, good girl (Hey, good girl)
So good for him
Better back away, honey, you don't know where he's been

Why, why you gotta be so blind?
Won't you open up your eyes?
Just a matter of time 'til you'll find
He's no good, girl
No good for you
You better get to gettin' on your goodbye shoes

And go, go, go
Yeah, yeah, yeah, he's low
Yeah, yeah, yeah, yeah

Oh, he's no good, girl
Why can't you see?
He'll take your heart and break it
Listen to me, yeah

Why, why you gotta be so blind?
Won't you open up your eyes?
Just a matter of time 'til you'll find
He's no good, he's no good
Won't you open up your eyes?
Just a matter of time 'til you'll find

He's no good, girl
No good for you
You better get to gettin' on your goodbye shoes","country, female vocalists, pop, American Idol, Carrie Underwood"
66,67,"""Pontoon""",Little Big Town,"18 ContributorsPontoon LyricsAn awesome summer song about life on a pontoon boat. Various topics are addressed throughout the song, such as:

Should we water ski or just floating along?
What color are those labels supposed to turn to… Read More 
Back this hitch up into the water
Untie all the cables and rope
Step onto the astro turf
Get yourself a coozie
Let's go
Who said anything about skiing?
Floating is all I want to do
You can climb the ladder
Just don't rock the boat while I barbeque

On the pontoon
Making waves and catching rays up on the roof
Jumping out the back, don't act like you don't want to
Party in slow motion
Out here in the open
Mmmmmmm motorboating

(Hoo hoo hoo)

Reach your hand down into the cooler
Don't drink it if the mountains aren't blue
Try to keep it steady as you recline on your black inner tube

On the pontoon
Making waves and catching rays up on the roof
Jumping out the back, don't act like you don't want to
Party in slow motion
Out here in the open
Mmmmmmm motorboating

(Hoo hoo hoo)
(Hoo hoo hoo)

5 mile an hour with aluminum side
Wood paneling with a water slide
Can't beat the heat, so let's take a ride

On the pontoon
Making waves and catching rays up on the roof
Jumping out the back, don't act like you don't want to
Party in slow motion
Out here in the open
Mmmmmmm motorboating

On the pontoon
(Hoo hoo hoo)
On the pontoon
(Hoo hoo hoo)

Back this hitch out into the water
On the pontoon

(Hoo hoo hoo)
(Hoo hoo hoo)","country, modern country, Little Big Town, american, My Country"
