Unnamed: 0,No.,Title,Artist(s),lyrics,genres
49,50,"""I Hate This Part""",Pussycat Dolls,"30 ContributorsI Hate This Part Lyrics“I Hate This Part” is a song by American girl group The Pussycat Dolls from their second album, Doll Domination. The song was officially released as the second international single and as the fourth single in… Read More 
We're driving slow through the snow on Fifth Avenue
And right now radio's all that we can hear
Now we ain't talked since we left, it's so overdue
It's cold outside, but between us, it's worse in here

The world slows down
But my heart beats fast right now
I know this is
The part where the end starts

I can't take it any longer
Thought that we were stronger
All we do is linger
Slipping through our fingers
I don't wanna try now
All that's left's good-bye
To find a way that I can tell you

I hate this part right here
I hate this part right here
I just can't take your tears
I hate this part right here

Every day, seven takes of the same old scene
Seems we're bound by the laws of the same routine
Gotta talk to you now before we go to sleep
But will we sleep once I tell you what's hurting me?

The world slows down
But my heart beats fast right now
I know (I know) this is (This is)
The part where the end starts

I can't take it any longer
Thought that we were stronger
All we do is linger
Slipping through our fingers
I don't wanna try now
All that's left's good-bye
To find a way that I can tell you

I hate this part right here
I hate this part right here
I just can't take your tears
I hate this part right here

I know you'll ask me to hold on
And carry on like nothing's wrong
But there is no more time for lies
'Cause I see sunset in your eyes

I can't take it any longer (Can't take this)
Thought that we were stronger
All we do is linger (It's slipping through our fingers)
Slipping through our fingers
I don't wanna try now (Try now)
All that's left's good-bye (Goodbye now)
To find a way that I can tell you (That I can tell you)

That I gotta do it, I gotta do it
I gotta do it, I hate this part
I gotta do it, I gotta do it
I gotta do it, oh
I hate this part right here
I hate this part right here
I just can't take these tears
I hate this part right here","pop, rnb, dance, female vocalists, Hip-Hop"
50,51,"""Gotta Be Somebody""",Nickelback,"32 ContributorsTranslationsDeutschGotta Be Somebody Lyrics“Gotta Be Somebody” is the first official single released from Nickelback’s sixth studio album, Dark Horse.
This time, I wonder what it feels like
To find the one in this life
The one we all dream of
But dreams just aren't enough
So I'll be waiting for the real thing
I'll know it by the feeling
The moment when we're meeting
Will play out like a scene
Straight off the silver screen
So I'll be holding my breath
Right up 'til the end
Until that moment when
I find the one that I'll spend forever with

'Cause nobody wants to be the last one there
'Cause everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me like that
'Cause nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there

Tonight, out on the street, out in the moonlight
And dammit, this feels too right
It's just like déja vu, me standing here with you
So I'll be holding my breath
Could this be the end?
Is it that moment when
I find the one that I'll spend forever with?

'Cause nobody wants to be the last one there
'Cause everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me like that
'Cause nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there

Ooh, you can't give up (When you're looking for)
A diamond in the rough ('Cause you never know)
When it shows up (Make sure you're holding on)
'Cause it could be the one
The one you're waiting on

'Cause nobody wants to be the last one there
And everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me, oh

Nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there
Nobody wants to be the last one there (When you're looking for)
'Cause everyone wants to feel like someone cares ('Cause you never know)
There's somebody else that feels the same somewhere (Make sure you're holding on)
There's gotta be somebody for me out there","rock, alternative rock, hard rock, alternative, Canadian"
51,52,"""Please Don't Leave Me""",Pink,"29 ContributorsPlease Don’t Leave Me Lyrics“Please Don’t Leave Me” was released as the third single from the album, Funhouse.
“Please Don’t Leave Me” is a mid-tempo track that details a love-hate relationship. Pink sings of someone having a bad… Read More 
Da-da-da-da
Da-da-da-da
Da-da-da-da-da

I don't know if I can yell any louder
How many times have I kicked you out of here
Or said something insulting? (Da-da-da-da)
I can be so mean when I wanna be
I am capable of really anything
I can cut you into pieces
When my heart is broken (Da-da-da-da-da)

Please (Da-da-da-da, da-da-da-da), don't leave me
Da-da-da-da-da
Please (Da-da-da-da, da-da-da-da), don't leave me
Da-da-da-da-da
I always say how I don't need you
But it's always gonna come right back to this
Please (Da-da-da-da, da-da-da-da), don't leave me
Da-da-da-da-da

How did I become so obnoxious?
What is it with you that makes me act like this?
I've never been this nasty (Da-da-da-da-da)
Can't you tell that this is all just a contest?
The one that wins will be the one that hits the hardest
But, baby, I don't mean it
I mean it, I promise
(Da da da da da, yeah)

Please (Da-da-da-da, da-da-da-da), don't leave me
Da-da-da-da-da
Oh, please (Da-da-da-da, da-da-da-da), don't leave me (Don't leave me)
Da-da-da-da-da
I always say how I don't need you
But it's always gonna come right back to this
Please (Da-da-da-da, da-da-da-da), don't leave me

I forgot to say out loud
How beautiful you really are to me
I can't be without
You're my perfect little punching bag
And I need you
I'm sorry (Da-da-da-da-da)
Da-da-da-da, da-da-da-da
Da-da-da-da-da

Please (Da-da-da-da, da-da-da-da), please, don't leave me
Da-da-da-da-da
Baby, please (Da-da-da-da, da-da-da-da), don't leave me (No, don't leave me)
Da-da-da-da-da
Please (Da-da-da-da-da, Da-da-da-da-da), don't leave me (I always say)
Da-da-da-da-da
I always say how I don't need you
But it's always gonna come right back to this
Please (Da-da-da-da-da, da-da-da-da-da), don't leave me (Yeah)
Da-da-da-da-da
Please (Da-da-da-da-da, da-da-da-da-da), don't leave me (I, I)
Da-da-da-da-da
I always say how I don't need you
But it's always gonna come right back to this (It's gonna come right back to this)
Please (Da-da-da-da-da, da-da-da-da-da) , please, don't leave me
Da-da-da-da-da

Baby, please, please, don't leave me","pop, pop rock, female vocalists, P!nk, rock"
52,53,"""Paparazzi""",Lady Gaga,"124 ContributorsTranslationsEspañolPortuguêsČeskysrpskiDeutschPaparazzi LyricsIn an interview with Daily Telegraph, Gaga said that “Paparazzi” is about “struggling to balance success and love.”
An excerpt from a separate interview:
The song is about a few different things–it’s about… Read More 
We are the crowd, we're c-comin' out
Got my flash on, it's true
Need that picture of you, it's so magical
We'd be so fantastico
Leather and jeans, garage glamorous
Not sure what it means
But this photo of us, it don't have a price
Ready for those flashing lights
'Cause you know that, baby, I

I'm your biggest fan, I'll follow you until you love me
Papa-paparazzi
Baby, there's no other superstar, you know that I'll be
Your papa-paparazzi
Promise I'll be kind
But I won't stop until that boy is mine (Yeah-ha)
Baby, you'll be famous, chase you down until you love me
Papa-paparazzi

I'll be your girl backstage at your show
Velvet ropes and guitars
Yeah, 'cause you're my rockstar in between the sets
Eyeliner and cigarettes
Shadow is burnt, yellow, dance and we turn
My lashes are dry
Purple teardrops I cry, it don't have a price
Loving you is cherry pie
'Cause you know that, baby, I

I'm your biggest fan, I'll follow you until you love me
Papa-paparazzi
Baby, there's no other superstar, you know that I'll be
Your papa-paparazzi
Promise I'll be kind
But I won't stop until that boy is mine (Yeah-ha)
Baby, you'll be famous, chase you down until you love me
Papa-paparazzi

Real good, we dance in the studio
Snap, snap to that shit on the radio
Don't stop for anyone
We're plastic, but we still have fun

I'm your biggest fan, I'll follow you until you love me
Papa-paparazzi
Baby, there's no other superstar, you know that I'll be
Your papa-paparazzi
Promise I'll be kind
But I won't stop until that boy is mine (Yeah-ha)
Baby, you'll be famous, chase you down until you love me
Papa-paparazzi","pop, dance, Lady Gaga, female vocalists, Paparazzi"
53,54,"""Beautiful""",Akon featuring Colby O'Donis and Kardinal Offishall,"32 ContributorsBeautiful LyricsThe third single from Akon’s third studio album, Freedom. The song features American pop singer, Colby O'Donis and a rap verse from Canadian rapper, Kardinal Offishall.
The song was released to radio on… Read More 
When I see you
I run out of words, to say (Ahh)
I wouldn't leave you
'Cause you're that type of girl to make me stay (Ahh)
I see the guys tryna holla
Girl, I don't wanna bother you
'Cause you're independent, and you got my attention
Can I be yo' baby father?
Girl, I just wanna show you
That I love what you are doin' now

I see you in the club, you gettin' down, girl
I wanna get with you, yeah
I see you in the club, you showin' thugs love
I wanna get with you

You're so beautiful
So damn beautiful
Said you're so beautiful
So damn beautiful

You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful (Oh-oh-oh)

Like the clouds, you drift me away
Far away, yeah
And like the sun, you brighten my day
You brighten my day, yeah

I never wanna see you cry, cry, cry
And I never wanna tell a lie, lie, lie
Said I never wanna see you cry, cry, cry
And I never wanna tell a lie, lie, lie

I see you in the club, you gettin' down, girl
I wanna get with you, yeah
I see you in the club, you showin' thugs love
I wanna get with you

You're so beautiful (Yeah)
So damn beautiful (Hey)
Said you're so beautiful (Yeah)
So damn beautiful (Hey)

You're so beautiful (Yeah), beautiful (Yeah), beautiful (Ha-ha-ha-ha), beautiful (Yeah)
You're so beautiful, beautiful, beautiful, beautiful (Yeah)
You're so beautiful (Yeah)

Kardinal told you (You) whether the sky blue or yellow
This fellow ain't that mellow if it ain't about you (You)
Hourglass shape make the place go ""oooh""
Waistline makes my soldier salute
I'm a brute (Brute) high from ya high heel game
High heels push up ya ass last name
And you livin' in the fast lane, eyes like an angel
Goddess, watch my girl and how she hot dress
Spotless, heartless, bad to the bone
Make me wanna bone, put me in a triple-X zone (Zone)
Lames don't know how to talk to you
So let me walk with you, hold my hand
I'ma spend them grands but after you undress
Not like a hooker, but more like a princess
Queen, empress, president pull
Anywhere you go on Earth 'cause you're beautiful, okay?

I see you in the club, you gettin down, girl
I wanna get with you, yeah
I see you in the club, you showin thugs love
I wanna get with you

You're so beautiful
So damn beautiful
Said you're so beautiful
So damn beautiful

You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful

Where'd you come from? You're outta this world to me (Ahh)
You're a symbol of what every beautiful woman should be
Ooh wee (ahh)

I never wanna see you cry, cry, cry (Don't cry)
And I never wanna tell a lie, lie, lie (Ooh, yeah)
Said I never wanna see you cry, cry, cry (Oh)
And I never wanna tell a lie, lie, lie (A lie)

I see you in the club, you gettin down, girl
I wanna get with you, yeah
I see you in the club, you showin thugs love
I wanna get with you

You're so beautiful
So damn beautiful
Said you're so beautiful
So damn beautiful

You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful",
54,55,"""Viva la Vida""",Coldplay,"283 ContributorsTranslationsहिन्दी (Hindi)TürkçeEspañolPortuguêsDeutschFrançais한국어 (Korean)Danskفارسیעברית (Hebrew)ItalianoNederlandsČeskyViva La Vida LyricsRevered as an essential rock song of the 2000s, “Viva La Vida” tells the story of a monarch who’s lost his kingdom. In another aspect, the song is also seen as a narrative on the French Revolution given the… Read More 
I used to rule the world
Seas would rise when I gave the word
Now in the mornin', I sleep alone
Sweep the streets I used to own

I used to roll the dice
Feel the fear in my enemy's eyes
Listen as the crowd would sing
""Now the old king is dead, long live the king""
One minute, I held the key
Next, the walls were closed on me
And I discovered that my castles stand
Upon pillars of salt and pillars of sand

I hear Jerusalem bells a-ringin'
Roman cavalry choirs are singin'
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
Once you'd gone, there was never
Never an honest word
And that was when I ruled the world

It was a wicked and wild wind
Blew down the doors to let me in
Shattered windows and the sound of drums
People couldn't believe what I'd become
Revolutionaries wait
For my head on a silver plate
Just a puppet on a lonely string (Mmm, mmm)
Aw, who would ever wanna be king?

I hear Jerusalem bells a-ringin'
Roman cavalry choirs are singin'
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
I know Saint Peter won't call my name
Never an honest word
But that was when I ruled the world
Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh

(Oh-oh-oh, oh-oh, oh)
Hear Jerusalem bells a-ringin'
(Oh-oh-oh, oh-oh, oh)
Roman cavalry choirs are singin'
(Oh-oh-oh, oh-oh, oh)
Be my mirror, my sword and shield
(Oh-oh-oh, oh-oh, oh)
My missionaries in a foreign field
(Oh-oh-oh, oh-oh, oh)
For some reason, I can't explain
(Oh-oh-oh, oh-oh, oh)
I know Saint Peter won't call my name
Never an honest word
But that was when I ruled the world

Mmm, mmm, mmm, mmm
Mmm, mmm, mmm, mmm
Mmm, mmm","rock, alternative, britpop, alternative rock, indie"
55,56,"""Right Now (Na Na Na)""",Akon,"41 ContributorsRight Now (Na Na Na) Lyrics
It's been so long (Long)
That I haven't seen your face
I'm tryna be strong (Strong)
But the strength I have is washin' away
It won't be long (Long)
Before I get you by my side
And just hold you, tease you, squeeze you
Tell you what's been on my mind

I wanna make up right now, now, now
I wanna make up right now, now, now
Wish we never broke up right now, now, now
We need to link up right now, now, now
I wanna make up right now, now, now
I wanna make up right now, now, now
Wish we never broke up right now, now, now
We need to link up right now, now, now

Girl, I know (Know)
Mistakes were made between us two
And we showed (Showed)
Our eyes that night even said some things weren't true
Why'd you go? (Go)
And haven't seen my girl since then
Why can't it be the way it was?
'Cause you were my homie, lover and friend

I wanna make up right now, now, now
I wanna make up right now, now, now
Wish we never broke up right now, now, now
We need to link up right now, now, now
I wanna make up right now, now, now
I wanna make up right now, now, now
Wish we never broke up right now, now, now
We need to link up right now, now, now

I can't lie (I miss you much)
Watching every day that goes by (I miss you much)
'Til I get you back I'm gon' try (Yes, I miss you much)
'Cause you are the apple of my eye (Girl, I miss you much, I miss you much)
I can't lie (I miss you much)
Watching every day that goes by (I miss you much)
'Til I get you back I'm gon' try (Yes, I miss you much)
'Cause you are the apple of my eye (Girl, I miss you much, I miss you much)

I wanna make up right now, now, now
I wanna make up right now, now, now
Wish we never broke up right now, now, now
We need to link up right now, now, now
I wanna make up right now, now, now
I wanna make up right now, now, now
Wish we never broke up right now, now, now
We need to link up right now, now, now

I want you to fly with me (Want you to fly)
I miss how you lie with me (Miss how you lie)
Just wish you could dine with me (Wish you could dine with me)
The one that'll grind with me (Said the one that will grind with me)
I want you to fly with me (Want you to fly)
I miss how you lie with me (Oh, miss how you lie)
Just wish you could dine with me (Wish you could dine)
The one that'll grind with me (Oh, one that'll grind, yeah, yeah)

I wanna make up right now, now, now
I wanna make up right now, now, now (Make up, no, woah, woah)
Wish we never broke up right now, now, now
We need to link up right now, now, now (Link up, baby)
I wanna make up right now, now, now (ayy)
I wanna make up right now, now, now (ayy)
Wish we never broke up right now, now, now (ayy)
We need to link up right now, now, now (Link up)","rnb, Hip-Hop, rap, pop, hip hop"
56,57,"""Battlefield""",Jordin Sparks,"25 ContributorsBattlefield Lyrics“Battlefield” is a song by Jordin Sparks, taken from her studio album of the same name. It was written by Louis Biancaniello, Ryan Tedder, Sam Watters and Wayne Wilkins. “Battlefield” was released digitally… Read More 
Don't try to explain your mind
I know what's happenin' here
One minute it's love and suddenly it's like a battlefield
One word turns into war
Why is it the smallest things that tear us down?
My world's nothing when you're gone
I'm out here without a shield
Can't go back now

Both hands tied behind my back for nothing, oh no
These times when we climb so fast to fall again
Why we gotta fall for it now?

I never meant to start a war
You know I never wanna hurt you
Don't even know what we're fighting for

Why does love always feel like a battlefield? (Oh-oh)
A battlefield (Oh-oh)
A battlefield (Oh-oh)
Why does love always feel like a battlefield? (Oh-oh)
A battlefield (Oh-oh)
A battlefield (Oh-oh)
Why does love always feel like

Can't swallow our pride
Neither of us wanna raise that flag, mm
If we can't surrender, then we both gonna lose what we had, oh no

Both hands tied behind my back for nothing (Nothing), oh no
These times when we climb so fast to fall again
I don't wanna fall for it now

I never meant to start a war
You know I never wanna hurt you
Don't even know what we're fighting for

Why does love always feel like a battlefield? (Oh-oh)
A battlefield (Oh-oh)
A battlefield (Oh-oh)
Why does love always feel like a battlefield? (Oh-oh)
A battlefield (Oh-oh)
A battlefield (Oh-oh)

Guess you'd better go and get your armor (Get your armor)
Get your armor (Get your armor)
I guess you'd better go and get your armor (Get your armor)
Get your armor (Get your armor)
I guess you'd better go and get your

We could pretend that we are friends tonight (Oh)
And in the morning, we'd wake up and we'd be alright
'Cause baby, we don't have to fight
And I don't want this love to feel

Like a battlefield (Oh)
A battlefield (Oh)
A battlefield (Oh)
Why does love always feel like a battlefield? (Oh)
A battlefield (Oh)
A battlefield (Oh)
Guess you'd better go and get your armor

I never meant to start a war (Start a war)
You know I never wanna hurt you
Don't even know what we're fighting for
(What are we fighting for?)

Why does love always feel like a battlefield? (Oh-oh-oh)
A battlefield (Oh-oh-oh)
A battlefield (Oh-oh-oh)
Why does love always feel like a battlefield? (Oh-oh-oh)
A battlefield (Oh-oh-oh)
A battlefield (Oh-oh-oh)

Guess you'd better go and get your armor (Get your armor, yeah)
Get your armor (Get your armor)
I guess you'd better go and get your armor (Get your armor)
Get your armor (Get your armor)

Why does love always feel like
Whoa-oh-oh, oh-oh-oh
Whoa-oh-oh, oh-oh-oh (Why does love always feel like)
Whoa-oh-oh, oh-oh-oh (A battlefield, a battlefield)
Whoa-oh-oh, oh-oh-oh
I never meant to start a war (Whoa-oh-oh, oh-oh-oh)
Don't even know what we're fighting for (Whoa-oh-oh, oh-oh-oh-oh)
I never meant to start a war (Whoa-oh-oh, oh-oh-oh)
Don't even know what we're fighting for (Whoa-oh-oh, oh-oh-oh-oh)
Hey (Whoa-oh-oh, oh-oh-oh-oh)","pop, rnb, female vocalists, American Idol, american"
57,58,"""Sugar""",Flo Rida featuring Wynter,"1 ContributorSugar Lyrics
My lips like sugar, my lips like sugar
This candy got you sprung, this candy got you sprung
So call me your sugar, so call me your sugar
You love you some, you love you some
I'm sweet like (da double dee double di)
I'm sweet like (da double dee double di)
I'm sweet like (da double dee double di) sugar

Hey, I've got a mouth full of cavities
Sweet tooth, full of mama, like sugar to me
So my love with the lips, put a bug in the ear tone
Shawty gotta kiss, it's an emergency
Spit sprung for the taste, addicted to her gloss
Won't smile this way, baby I rub it off
Put my tongue in your face
A little mistletoe, sippin' Grand Marnier I'm a fan all day
Do me that favor, 'cause I like your flavor
My manage behavior, I'm into your major
Sweeter so flavor, that's good for this player
My hood, now and later, throw back like a pager
Pretty much, you're givin' me a sugar rush
Lil Mama, give me high blood pressure when you blush
Lips feel soft as a feather when we touch
Shawty that's what's up

My lips like sugar, my lips like sugar
This candy got you sprung, this candy got you sprung
So call me your sugar, so call me your sugar
You love you some, you love you some
I'm sweet like (da double dee double di)
I'm sweet like (da double dee double di)
I'm sweet like (da double dee double di) sugar

Hey, Sh Shawty would you mind, cause I want me some
Now and later, I don't wanna have to wait, you the one
Yep! Yep! Your vision, so, so delicious
Can't help my interest, candy addiction
Wanna peace, to a piece gotta get a piece
I don't know a piece, give me all your sweets
Bottom and top lip, bout to have a sugar feast
Level with our trip, I'm a lip bitin' beast
Man for them things, all 42 teeth
Squeeze the sugar cane on your mouth, must beat
Ain't your mama slirp, stickin', usin' my tree
Like taffy but classy, get at me
I'm fly let you know I wanna kiss
But your lips, they'll do me fine
Now baby don't trip with the juicy kind
Get, get on the grip, girl you ain't lyin'

My lips like sugar, my lips like sugar
This candy got you sprung, this candy got you sprung
So call me your sugar, so call me your sugar
You love you some, you love you some
I'm sweet like (da double dee double di)
I'm sweet like (da double dee double di)
I'm sweet like (da double dee double di) sugar

You like my sugar, my sugar you so sweet, so sweet
Like my candy, my candy you so sweet, so sweet
I got a good appetite with you on me, on me
I'll wrap you out of them clothes
You my treat, my treat
Girl you my sugar, I call you candy
And tonight I'm gonna get me some, get me some
Girl you my sugar, I call you candy
And tonight I'm gonna get me some, get me some sugar

My lips like sugar, my lips like sugar
This candy got you sprung, this candy got you sprung
So call me your sugar, so call me your sugar
You love you some, you love you some
I'm sweet like (da double dee double di)
I'm sweet like (da double dee double di)
I'm sweet like (da double dee double di) sugar","Hip-Hop, rap, hip hop, Dirty South, southern rap"
58,59,"""Miss Independent""",Ne-Yo,"50 ContributorsTranslationsPortuguêsEspañolFrançaisMiss Independent LyricsReleased September 2008, this is Ne-Yo’s second single, going on to be certified double platinum by the RIAA and reaching number 7 on the US Billboard charts. The song won two Grammy awards, for the best R&B… Read More 
You, yeah, you, you
You, yeah, you, you
You, yeah, you, you, you

Ooh, it's something about
Just something about the way she move
I can't figure it out
It's something about her
Said, ooh, it's something about
Kind of woman that want you, but don't need you
Hey, I can't figure it out
It's something about her

'Cause she walk like a boss, talk like a boss
Manicured nails to set the pedicure off
She's fly effortlessly
And she move like a boss, do what a boss do
She got me thinking about getting involved
That's the kinda girl I need, oh

She got her own thing
That's why I love her
Miss independent
Won't you come and spend a little time?
She got her own thing
That's why I love her
Miss independent
Ooh, the way you shine
Miss independent

You, yeah, you, you
You, yeah, you, you
You, yeah, you, you, you (Uh)

Ooh, there's something about
Kind of woman that can do for herself
I look at her and it makes me proud
It's something about her
It's something oh so sexy about
Kind of woman that don't even need my help
She said she got it, she got it, no doubt (She said she got it, she got it, no doubt)
There's something about her (There's something about her)

'Cause she work like a boss, play like a boss
Car and a crib, she 'bout to pay 'em both off
And her bills are paid on time, yeah
She made for a boss, only a boss
Anything less, she telling them to get lost
That's the girl that's on my mind

She got her own thing
That's why I love her
Miss independent
Won't you come and spend a little time?
She got her own thing
That's why I love her
Miss independent
Ooh, the way you shine
Miss independent, yeah

Mmm, her favorite thing to say, ""Don't worry, I got it""
Mmm, and everything she got, best believe she bought it
Mmm, she gon' steal my heart, ain't no doubt about it
Girl, you're everything I need
Said you're everything I need

You, yeah, you, you
You, yeah, you, you
You, you, you (Oh)

She got her own thing
That's why I love her (That's why I love her, oh-woah)
Miss independent (Independent)
Won't you come and spend a little time?
She got her own thing (She got, she got)
That's why I love her (That's why I love that girl)
Miss independent (Oh)
Ooh, the way you shine
Miss independent

Miss independent
That's why I love her","rnb, soul, Hip-Hop, pop, Ne-Yo"
59,60,"""Fireflies""",Owl City,"183 ContributorsTranslationsBahasa MelayuPortuguêsEspañolDeutschFireflies Lyrics“Fireflies”, Owl City’s debut single, was an international smash hit, effectively launching the genre Twee into the mainstream. It reached #1 in the US in November 2009.
The song was inspired by watching… Read More 
You would not believe your eyes if ten million fireflies
Lit up the world as I fell asleep
'Cause they'd fill the open air and leave teardrops everywhere
You'd think me rude, but I would just stand and stare

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems

'Cause I'd get a thousand hugs from ten thousand lightning bugs
As they tried to teach me how to dance
A foxtrot above my head, a sock hop beneath my bed
A disco ball is just hanging by a thread

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)

Leave my door open just a crack
(Please take me away from here)
'Cause I feel like such an insomniac
(Please take me away from here)
Why do I tire of counting sheep
(Please take me away from here)
When I'm far too tired to fall asleep?

To ten million fireflies, I'm weird 'cause I hate goodbyes
I got misty eyes as they said farewell (They said farewell)
But I'll know where several are if my dreams get real bizarre
'Cause I saved a few and I keep them in a jar (Jar, jar, jar)

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
Because my dreams are bursting at the seams","electronic, indie, powerpop, electronica, pop"
60,61,"""New Divide""",Linkin Park,"59 ContributorsTranslationsDeutschNew Divide LyricsThis song is the music of Transformers 2 Revenge of the Fallen
I remembered black skies
The lightning all around me
I remembered each flash
As time began to blur
Like a startling sign
That fate had finally found me

And your voice was all I heard
That I get what I deserve

So give me reason to prove me wrong
To wash this memory clean
Let the floods cross the distance in your eyes
Give me reason to fill this hole
Connect the space between
Let it be enough to reach the truth that lies
Across this new divide

There was nothing in sight
But memories left abandoned
There was nowhere to hide
The ashes fell like snow
And the ground caved in
Between where we were standing

And your voice was all I heard
That I get what I deserve

So give me reason to prove me wrong
To wash this memory clean
Let the floods cross the distance in your eyes
Across this new divide

In every loss, in every lie
In every truth that you deny
And each regret and each goodbye
Was a mistake too great to hide

And your voice was all I heard
That I get what I deserve

So give me reason to prove me wrong
To wash this memory clean
Let the floods cross the distance in your eyes
Give me reason to fill this hole
Connect the space between
Let it be enough to reach the truth that lies
Across this new divide

Across this new divide
Across this new divide","rock, alternative rock, Nu Metal, Linkin Park, alternative"
61,62,"""Empire State of Mind""",Jay-Z featuring Alicia Keys,"1 ContributorEmpire State Of Mind LyricsYeah
Yeah, Imma up at Brooklyn
Now Im down in Tribeca
Right next to DeNiro
But i’ll be hood forever
I’m the new Sinatra
And since i made it here
I can make it anywhere
Yeah they love me everywhere
I used to cop in Harlem
All of my dominicanos
Right there up on broadway
Brought me back to that McDonalds
Took it to my stash spot
5-60 State street
Catch me in the kitchen like a Simmons whipping Pastry
Cruising down 8th street
Off white lexus
Driving so slow but BK is from Texas
Me I’m up at Bed Stuy
Home of that boy Biggie
Now i livе on billboard
And i brought my boys with me
Say wat up to Ty Ty, still sipping Mai-tai
Sitting courtside Knicks and Nets givе me high fives
Nigga i be Spiked out, i can trip a referee
Tell by my attitude that I most definitely from…

In New York
Concrete jungle where dreams are made of
Theres nothing you can’t do
Now you’re in New York
These streets will make you feel brand new
The lights will inspire you
Lets hear it for New York, New York, New York
I made you hot nigga
Catch me at the X with OG at a Yankee game
Shit i made the yankee hat more famous than a yankee can
You should know I bleed Blue, but I ain't a crip tho
But i got a gang of niggas walking with my clique though
Welcome to the melting pot
Corners where we selling rocks
Afrika bambaataa shit
Home of the hip hop
Yellow cap, gypsy cap, dollar cab, holla back
For foreigners it ain't fitted they forgot how to act
8 million stories out there and their naked
Cities is a pity half of y’all won’t make it
Me i gotta plug Special Ed and i got it made
If Jeezy’s payin LeBron, I’m paying Dwayne Wade
3 dice cee-lo
3 card Monte
Labor day parade, rest in peace Bob Marley
Statue of Liberty, long live the World trade
Long live the king yo
I’m from the empire state thats…


Welcome to the bright light..
Lights is blinding
Girls need blinders
So they can step out of bounds quick
The side lines is blind with casualties
Who sipping life casually, then gradually become worse
Don’t bite the apple Eve
Caught up in the in crowd
Now your in-style
And in the winter gets cold en vogue with your skin out
The city of sin is a pity on a whim
Good girls gone bad, the cities filled with them
Mami took a bus trip and now she got her bust out
Everybody ride her, just like a bus route
Hail Mary to the city your a Virgin
And Jesus can’t save you life starts when the church ends
Came here for school, graduated to the high life
Ball players, rap stars, addicted to the limelight
MDMA got you feeling like a champion
The city never sleeps better slip you a Ambien


One hand in the air for the big city
Street lights, big dreams all looking pretty
No place in the World that can compare
Put your lighters in the air, everybody say yeaaahh
Come on, come
Yeah","rap, Hip-Hop, pop, hip hop, USA"
