Unnamed: 0,No.,Title,Artist(s),lyrics,genres
47,48,"""Tell Me It's Real""",K-Ci & JoJo,"12 ContributorsTell Me It’s Real Lyrics
Tell me it's real
This feeling that we feel
Tell me that it's real
Don't let love come just to pass us by
Try
It's all we have to do
It's up to me and you
To make this special love last forever more

Baby, you told me that you love me and you'd never leave my side
Through the bitter end, through the thick and thin
You promised me, baby, that you wasn't going anywhere, yes you did
Baby, keep it real, let me know just how you feel

Tell me it's real
This feeling that we feel
Tell me that it's real
Don't let love come just to pass us by
Try
It's all we have to do
It's up to me and you
To make this special love last forever more

I can't explain the way you make me feel
Everytime that you tell me that you love me
And you know you did, so many times
Just when I thought that love could never be a part of me
That's when you came along
And showed me happiness
Baby, you are the best
I think you're different from the rest
I really love you

Tell me it's real
This feeling that we feel
Tell me that it's real
Don't let love come just to pass us by
Try
It's all we have to do
It's up to me and you
To make this special love last forever more

Tell me it's real
This feeling that I feel
Tell me it's real
For your love
I will do anything

Tell me it's real
This feeling that we feel
Tell me that it's real
Don't let love come just to pass us by
Try
It's all we have to do
It's up to me and you
To make this special love last forever more

Do you really love me? Do you really care? You promised that
You'd never leave my side, you promised that you'd always be there
And Momma told me take it slow
Boy you just don't know
Anything about love
If you and I were meant to be
You would know
It would show
By the end of the son","rnb, soul, 90s, rhythm and blues, pop"
48,49,"""Back 2 Good""",Matchbox 20,"22 ContributorsBack 2 Good Lyrics“Back 2 Good” was the fifth single from Matchbox Twenty’s debut, Yourself of Someone Like You.
 Rob Thomas, the band’s lead singer, has described the song to be about “screwing up so often that you become… Read More 
No-oh-oh
No-oh-oh, no
No-oh-oh

Well, it's nothin', it's so normal
You just stand there, I could say so much
But I don't go there 'cause I don't want to
Well, I was thinkin' if you were lonely
Maybe we could leave here and no one would know
At least not to the point that we would think so

And everyone here
Knows everyone here is thinkin' 'bout somebody else
Well, it's best if we all keep this under our heads
Well, I couldn't tell
If anyone here was feelin' the way I do
But I'm lonely now
And I don't know how
To get it back to good

No-oh-oh
No-oh-oh, no
No-oh-oh

This don't mean that you own me
Well, this ain't no good, in fact, it's phony as hell
Yeah, but things worked out just like you wanted to
If you see me out, you don't know me
Try to turn your head, try and give me some room
I'll figure out just what I'm gonna do

'Cause everyone here
Hates everyone here for doin' just like they do
And it's best if we all keep this quiet instead
And I couldn't tell
Why everyone here was doin' me like they do
But I'm sorry now
And I don't know how
To get it back to good

No-oh-oh
No-oh-oh, no
No-oh-oh

Well, everyone here
Is wonderin' what it's like to be with somebody else
And everyone here's to blame
And everyone here
Gets caught up in the pleasure of the pain
Yeah, well, everyone here hides shades of shame
Yeah, but lookin' inside, we're the same, we're the same
And we're all grown now
Yeah, but we don't know how
To get it back to good

No-oh-oh
No-oh-oh, no
No-oh-oh

Well, everyone here
Knows everyone here is thinkin' 'bout somebody else
And it's best if we all keep this under our heads
Yeah, our heads, yeah, yeah
See, I couldn't tell, no
If anyone here was feelin' the way I do
But it's over now
Yeah, I don't know how
Guess it's over now
And there's no gettin' back to good

No-oh-oh
No-oh-oh, no
No-oh-oh
No-oh-oh
No-oh-oh
No-oh-oh","rock, alternative rock, alternative, 90s, pop"
49,50,"""808""",Blaque,"17 Contributors808 Lyrics808 is the lead single from Blaque’s self-titled debut album.
The song peaked at #8 on the Billboard Hot 100 and #4 on Billboard’s R&B Singles chart in 1999. It was also certified Gold by the RIAA.
Oooh (yea, yea, yea, yea)
Oooh (yea, yea, yea, yea)
Check it out
See what I believe is
We was granted the power
What's that? Power of what?
Ha, the power to make you dance
Like this

I heard she's got a 9 to 5 (Yea, yea, yea, yea)
But comin' in after 12 (Check it out)
I know you're tired of her lies (Yea, yea, yea)
Just let her go, what the deal? (Wha, wha, wha, wha)
(Wha, wha, wha, wha)
And now take me for instance, babe (Uh-huh)
See my love will drive ya crazy

Cause I be goin' boom like an 808 (Boom baby, boom baby)
Be makin' circles like a figure eight (Wha, wha, wha, wha)
You know it feels good from head to toe
Now hold on to me, baby, here we go
You be goin' boom, baby, boom, baby, boom
And I be goin' ooh, baby, ooh, baby, ooh
(Check it out)

I heard she's not all that to you
Cause she can't do it like I do (ha-ha-ha)
So put that trophy on the shelf (Wha, wha, wha, wha)
Go out and find somebody else
Now take me for instance, babe
See my love will drive em crazy (Wha, wha, yeah)

Cause I be goin' boom like an 808 (Boom baby, boom baby)
Be makin' circles like a figure eight (Wha, wha, wha, wha)
You know it feels good from head to toe (Yea, yea, yea, yea)
Now hold onto me baby here we go (Wha, wha, wha, wha, yea)
You be goin' boom baby boom baby boom (Uh, uh)
And I be goin' ooh baby ooh baby ooh (Yea, yea, yea, yea)
Boom like an 808 (Boom, baby, boom, baby)
Circles like a figure eight (Circles like a figure eight)
Feels good from head to toe (Feels good from head to toe)
To me, baby, here we go
Now, hold on to me, baby, here we go (Check it out, yea)

Ain't nobody can bang it like me
Stack it like me, what'n like me
Ask Kelly, his original plan
To get as large on the map, by makin' you clap your hands
Damn, shoot bizzatch, I'm not gonna lie
I'll pump my amps to this
Cutie pie, honey bunch
If you're not busy, take me to lunch
Oh, y'all done did it now, with the luscious music
World poppin' crews, and what, 8-0 grooves
To what intended use, yeah you to get me up
You wanted to bump, and get them 8's
Cause they ride in my pocket baby
And today I just wanna
Jiggle my bump
And knock your socks off
Wit' my what? What? What? (wha wha wha wha)
Yea yea

Boom like an 808 (Boom, baby, boom, baby)
Boom like an 808
Circles like a figure eight
Circles like a figure eight (Yea yea yea yea)
Feels good from head to toe
Oh yeah, oh yeah, hmm (Wha wha wha wha)
To me, baby, here we go
Get it babe, get it babe (Come on, lemme hear ya say)
Boom like an 808
Boom like an 808, ohhhh
Circles like a figure 8 (Wha wha wha wha)
Feels good from head to toe
Ya know it feels good from head to toe
To me baby here we go (Yea, yea, yea)

You'll be goin' boom, baby, boom, baby (Boom baby, boom baby)
And I'll be goin' ooh baby ooh baby (Yea, yea, yea, yea)
You'll be goin' boom, baby, boom, baby (wha wha wha wha)
And I'll be goin' ooh, baby, ooh, baby

Boom like an 808 (Boom baby, boom baby)
Circles like a figure 8 (Wha wha wha wha)
Feels good from head to toe (Yea, yea, yea)
To me baby here we go (Uh huh, uh huh, uh huh)
Boom like an 808 (Boom baby, boom baby, hahaha)
Circles like a figure 8
Feels good from head to toe
To me baby here we go
Boom like an 808
Circles like a figure 8

(Chatroom 1)
WTME
The best music on your FM dial
Yeah, caller you're on the air
""Hello, is this WTME?""
Yes it is
""Well my name is Shaquanda Jenkins"" (Mmm) uh huh
""And I'm from Brooklyn, Am I still on the radio?""
Yes ""Cause I got maaad stuff to say about them"" uh huh?
""Oh my god that b**** ****** Blaque?"" (Woah what?!)
Easy with the language ""These b****** are the worst"" Easy!
(Come on now, I know) ""I heard the song, their song is mad whack""
(Thank you:/s) ""I don't even know why you playin' it on the radio""
(Alright? Nah) ""That will not be in the top 10 list at all, ya need to cut it out the system.""(Who? What?) ""Is there anybody out there listenin' to them? Cause I don't think so"" (Uh uh turn her off, cut her off cut her off, We don't need that kind of energy)
""Their video was crazy corny, they're whack"" (What?!)
""They can't dress"" (What?!! Girl please!) ""They are so corny, they need to get a perm. Tryin to be like TLC""
(A perm? TLC?! Come on! Uh uh, uh uh)
""Tryin' to be like Total, tryin' to be like SWV, y'all tryin' to be everything but fly"" (Man)
I think we're gonna move on (What?)
We're gonna move onto the next caller (Thank You!)
We're gonna move on (The biggest fan, whatever)
Yeah we don't need that kind of energy on WTME (No, we don't)
We're gonna move on","rnb, pop, female vocalists, Blaque, Girl Groups"
50,51,"""She's So High""",Tal Bachman,"25 ContributorsTranslationsDeutschShe’s So High LyricsA delicious one-hit-wonder from Canadian artist Tal Bachman, surely no-one expected the heights this track would scale. Released in 1999, it was a massive chart hit, reaching number 14 on the US Billboard 100… Read More 
She's blood, flesh, and bone
No tucks or silicone
She's touch, smell, sight, taste, and sound
But somehow I can't believe that anything should happen
I know where I belong and nothing's gonna happen, yeah

'Cause she's so high
High above me, she's so lovely
She's so high, like Cleopatra, Joan of Arc, or Aphrodite
Da-da-da-da
She's so high, high above me

First class and fancy-free
She's high society
She's got the best of everything
What could a guy like me ever really offer?
She's perfect as she can be
Why should I even bother?
A-ah

'Cause she's so high
High above me, she's so lovely
She's so high, like Cleopatra, Joan of Arc, or Aphrodite
Da-da-da-da
She's so high, high above me


She comes to speak to me
I freeze immediately
'Cause what she says sounds so unreal
'Cause somehow I can't believe that anything should happen
I know where I belong and nothing's gonna happen
Yeah, yeah
Yeah, yeah

'Cause she's so high
High above me, she's so lovely
She's so high, like Cleopatra, Joan of Arc, or Aphrodite
Oh yeah, yeah
She's so high, high above me","pop, rock, Canadian, singer-songwriter, 90s"
51,52,"""She's All I Ever Had""",Ricky Martin,"11 ContributorsShe’s All I Ever Had Lyrics“She’s All I Ever Had” is a love ballad from Ricky Martin’s eponymous debut English album. The album also includes a Spanish version of the song: “Bella.”
In stark contrast to the album’s first single, (the… Read More 
Here I am
Broken wings
Quiet thoughts
Unspoken dreams
Here I am
Alone again
And I need her now
To hold my hand

She's all, she's all I ever had
(She's the air I breathe)
She's all, she's all I ever had

It's the way she makes me feel
It's the only thing that's real
It's the way she understands
She's my lover, she's my friend
And when I look into her eyes
It's the way I feel inside
Like the man I wanna be
She's all I'll ever need

So much time
So much pain
But there's one thing
That still remains
The the way she cared
The love we shared
And through it all
She's always been there

She's all, she's all I ever had
(In a world so cold, so empty)
She's all, she's all I ever had


It's the way she makes me feel
It's the only thing that's real
It's the way she understands
She's my lover, she's my friend
And when I look into her eyes
It's the way I feel inside
Like the man I wanna be
She's all I'll ever need

She's all, she's all I ever had

It's the way she makes me feel
It's the only thing that's real
It's the way she understands
She's my lover, she's my friend
And when I look into her eyes
It's the way I feel inside
Like the man I want to be
She's all I'll ever need
It's the way she makes me feel
It's the only thing that's real
It's the way she understands
She's my lover, she's my friend
And when I look into her eyes
It's the way I feel inside
Like the man I want to be
She's all I'll ever need

Here I am","pop, latin, latin pop, dance, spanish"
52,53,"""Miami""",Will Smith,"60 ContributorsMiami LyricsWill Smith’s ode to one of the many party capitals of the world, Miami. In early 1999, it reached #17 in the US, #3 in the UK and made the top 40 in several other countries.
One of the song’s producers told… Read More 

Yeah, yeah, yeah, yeah
Miami, uh, uh
South Beach, bringin' the heat, uh
Ha-ha, can y'all feel that?
Can y'all feel that?
Jig it out, uh

Here I am, in the place where I come let go
In Miami the bass and the sunset low
Everyday like a Mardi Gras, everybody party all day
No work, all play, okay?
So we sip a little something, leave the rest to spill
Me and Charlie at the bar, runnin' up a high bill
Nothin' less than ill, when we dress to kill
Every time the ladies pass, they be like, ""Hi, Will!""
Can y'all feel me? All ages and races
Real sweet faces
Every different nation, Spanish, Haitian, Indian, Jamaican
Black, White, Cuban, and Asian
I only came for two days of playing
But every time I come I always wind up stayin'
This the type of town I could spend a few days in
Miami the city that keeps the roof blazin'

Party in the city where the heat is on
All night, on the beach 'til the break of dawn
Welcome to Miami, bienvenidos a Miami
Bouncin' in the club where the heat is on
All night, on the beach 'til the break of dawn
I'm goin' to Miami, welcome to Miami

Yo, I heard the rainstorms ain't nothin' to mess with
But I can't feel a drip on the strip, it's a trip
Ladies half-dressed, fully equipped
And they be screamin' out, ""Will, we loved your last hit!""
So I'm thinkin' I'ma scoop me somethin' hot
In this salsa-merengue melting pot
Hottest club in the city, and it's right on the beach
Temperature get to ya, it's about to reach
Five-hundred degrees in the Caribbean seas
With the hot mamis screaming ""¡Ay, papi!""
Every time I come to town, they be spottin' me
In the drop Bentley, ain't no stoppin' me
So, cash in your dough and flow to this fashion show
Pound for pound, anywhere you go
Yo, ain't no city in the world like this
And if you ask how I know, I got's to plead the fifth

Party in the city where the heat is on
All night, on the beach 'til the break of dawn
Welcome to Miami, bienvenidos a Miami
Bouncin' in the club where the heat is on
All night, on the beach 'til the break of dawn
I'm goin' to Miami, welcome to Miami

Don't get me wrong, Chi-town got it goin' on
And New York is the city that we know don't sleep
And we all know that L.A. and Philly stay jiggy
But on the sneak, Miami bringin' heat for real
Y'all don't understand
I never seen so many Dominican women with cinnamon tans
Mira, this is the plan
Take a walk on the beach, draw a heart in the sand
Gimme your hand
Damn, you look sexy
Let's go to my yacht, in the West Keys
Ride my jet skis, loungin' in the palm trees
'Cause you gotta have cheese for the summerhouse piece on South Beach
Water so clear, you can see to the bottom
Hundred-thousand dollar cars, everybody got 'em
Ain't no surprise, in the club to see Sly Stallone
Miami, my second home (Miami)

Party in the city where the heat is on
All night, on the beach 'til the break of dawn
Welcome to Miami, bienvenidos a Miami
Bouncin' in the club where the heat is on
All night, on the beach 'til the break of dawn
I'm goin' to Miami, welcome to Miami
Party in the city where the heat is on
All night, on the beach 'til the break of dawn
Welcome to Miami, bienvenidos a Miami
Bouncin' in the club where the heat is on
All night, on the beach 'til the break of dawn
I'm goin' to Miami, welcome to Miami

Party in the city where the heat is on","Hip-Hop, rap, pop, rnb, hip hop"
53,54,"""Hands""",Jewel,"13 ContributorsHands Lyrics
If I could tell the world just one thing it would be
That we're all okay
And not to worry 'cause worry is wasteful and useless in times like these
I won't be made useless
I won't be idle with despair
I will gather myself around my faith
For light does the darkness most fear

My hands are small, I know
But they're not yours, they are my own
But they're not yours, they are my own and
I am never broken
Poverty stole your golden shoes
It didn't steal your laughter
And heartache came to visit me
But I knew it wasn't ever after
We'll fight, not out of spite
For someone must stand up for what's right
'Cause where there's a man who has no voice
There ours shall go singing

My hands are small, I know
But they're not yours, they are my own
But they're not yours, they are my own and
I am never broken

In the end, only kindness matters
In the end, only kindness matters

I will get down on my knees, and I will pray
I will get down on my knees, and I will pray
I will get down on my knees, and I will pray

My hands are small, I know
But they're not yours, they are my own
But they're not yours, they are my own and
I am never broken
My hands are small, I know
But they're not yours, they are my own
But they're not yours, they are my own and
I am never broken
We are never broken

We are God's eyes
God's hands
God's heart
We are God's eyes
God's hands
God's heart
We are God's eyes
We are God's hands
We are God's eyes","female vocalists, pop, folk, singer-songwriter, rock"
54,55,"""Who Dat""",JT Money featuring Solé,"9 ContributorsWho Dat Lyrics
(Check, check) Yeah
(Put 'em up, put 'em up) Yo, yo
(JT Money, Solé) Throw 'em up
Throw 'em up (Who dat?), JT Money, Solé

Ay, yai, yai, yai, yai, yai, yai (Who dat?)
Ay, yai, yai, yai, yai, yai, yai (Who dat? Huh?)
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat tryna get up in my crew?

Yo, who dat off-brand nigga tryna hang with the clique?
Flossin' like you came with the clique, but would you bang with the clique if it was thick?
Or do you just ride dick?
'Cause playa, I don't know you, nigga, tell me who you with
If you ain't with the squad, you bound to get scarred
Sucker boys run they mouth, real niggas run the yard
'Round here we blow trees, don't fuck with OB's
You dick ridin' niggas might be the police, aight

Ay, yai, yai, yai, yai, yai, yai
Ay, yai, yai, yai, yai, yai, yai
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat tryna get up in my crew?
Ay, yai, yai, yai, yai, yai, yai
Ay, yai, yai, yai, yai, yai, yai
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat tryna get up in my crew? (Uh)

Me and my girls rollin' deep, represent the Zoe
Bunch of fly-ass bitches, when we ride, it's on
See them niggas all pause, droppin' digital phones
Askin' me, ""Where you from?"" 'cause they wantin' to clone, niggas
Them lines they spit, they want my shit
But game be wack, I turn my back
Then I hear that you're lickin, stickin' it, tellin' all your friends that your dick in it
When you know you'll never get with this Hi-Fi shit, nigga, you was sick with this, say
""Who dat? Who dat?"" (Ay, yai, yai,) No chance, blew dat
When you said that you rolled with this had red zone niggas throwin' blows for this bitch
Don't you deny it, nigga, don't even try it, nigga
You makin' claims that you laid with the fire, nigga
Don't know your name, it still remains
That you would say you fucked Solé
Every time that I turn my back, burn the track, niggas wanna say that they earned a stack
Dick to jack, picture that, say my name and then wonder, ""Who the fuck is that?"" Why?

Ay, yai, yai, yai, yai, yai, yai
Ay, yai, yai, yai, yai, yai, yai
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat tryna get up in my crew?
Ay, yai, yai, yai, yai, yai, yai
Ay, yai, yai, yai, yai, yai, yai
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat tryna get up in my crew?

I'm considered legendary up in this motherfucker
Veteran in this game and still bringin' ruckus
Never had no time for tricks or no bustas
I only fuck with dat real, I got no love for suckas
All these tiny-ass niggas be wantin' to wear my shoes
Ain't got the slightest of clues or either paid your dues
Then these hoes goin' crazy 'bout J, baby
The way you show me your love is by the way you pay me
The game room been closed, so stay up out of mine
Just know I keep niggas up and crunk like powder lines
Motherfuckers be all up in a nigga biz
Tryin' to question my shit just like a pop quiz, nigga what this is? Aight

Ay, yai, yai, yai, yai, yai, yai
Ay, yai, yai, yai, yai, yai, yai
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat tryna get up in my crew?
Ay, yai, yai, yai, yai, yai, yai
Ay, yai, yai, yai, yai, yai, yai
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat tryna get up in my crew?

We off the chain, nigga, we runnin' game, nigga
You wanna bang, nigga? It ain't no thang, nigga
We off the chain, nigga, we runnin' game, nigga
You wanna bang, nigga? It ain't no thang, nigga, aight

Ay, yai, yai, yai, yai, yai, yai
Ay, yai, yai, yai, yai, yai, yai
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat tryna get up in my crew?
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Who dat, who dat, who dat, who dat, who dat, who dat, who?
Yeah",
55,56,"""Please Remember Me""",Tim McGraw,"7 ContributorsPlease Remember Me Lyrics
When all our tears have reached the sea
Part of you will live in me
Way down deep inside my heart
The days keep coming without fail
A new wind is gonna find your sail
That's where your journey starts

You'll find better love
Strong as it ever was
Deep as the river runs
Warm as the morning sun
Please remember me

Just like the waves down by the shore
We're gonna keep on coming back for more
'Cause we don't ever wanna stop
Out in this brave new world you seek
Oh, the valleys and the peaks
And I can see you on the top

You'll find better love
Strong as it ever was
Deep as the river runs
Warm as the morning sun
Please remember me

Remember me when you're out walking
When the snow falls high outside your door
Late at night when you're not sleeping
And moonlight falls across your floor
When I can't hurt you anymore

You'll find better love
Strong as it ever was
Deep as the river runs
Warm as the morning sun
Please remember me
Please remember me","country, Tim McGraw, modern country, male vocalists, male"
56,57,"""From This Moment On""",Shania Twain,"25 ContributorsFrom This Moment On Lyrics“From This Moment On” was a single released from Shania Twain from her album Come On Over. There are two different versions of “From This Moment On”. The first version is the original version, which features… Read More 
I do swear that I'll always be there
I'd give anything and everything and I will always care
Through weakness and strength, happiness and sorrow
For better for worse, I will love you
With every beat of my heart

From this moment, life has begun
From this moment, you are the one
Right beside you is where I belong
From this moment on
From this moment, I have been blessed
I live only for your happiness
And for your love, I'd give my last breath
From this moment on

I give my hand to you with all my heart
I can't wait to live my life with you, can't wait to start
You and I will never be apart
My dreams came true because of you

From this moment, as long as I live
I will love you, I promise you this
There is nothing I wouldn't give
From this moment on
Ohh

You're the reason I believe in love
And you're the answer to my prayers from up above
All we need is just the two of us
My dreams came true because of you

From this moment, as long as I live
I will love you, I promise you this
There is nothing I wouldn't give
From this moment

I will love you (I will love you), as long as I live
From this moment on (On)
Mmm, mmm","country, pop, female vocalists, Canadian, Shania Twain"
57,58,"""Love Like This""",Faith Evans,"16 ContributorsLove Like This Lyrics“Love Like This” is a song by American recording artist Faith Evans, released as the lead single from her second album Keep the Faith. The song production is based off a looped sample from the song “Chic… Read More 
I never knew there was a love like this before
Never had someone to show me a love
Love like this before

Now that we have come to be
A brand new life I can't see
Never thought you'd be a special part of me
No, baby
The reasons are because of you
I can go on and make it through
I can't even take my mind off lovin' you
And I wanna say

I never knew there was a love like this before
(A love like this before, no)
Never had someone to show me a love (Ooh)
Love like this before

I know you can't see
All the things you mean to me
I'm so amazed that you are mine
Yeah yeah, yeah yeah
If we can work together
Maybe this could last forever
This is something that I wanna hold on to
So baby, try to understand

Baby, try to understand
I'll be crazy if you leave (Crazy)
'Cause you compliment my style (Ooh)
And I like the way you walk, and the sexy things you talk
(The way you walk, the way you talk)
You don't know just what you do to me
You see I never (Oh, never)

I never (Never) knew there was a love like this before
(A love like this before, no)
Never had someone to show me a love
(Oh, I never had a) Love like this before
I never knew there was a love like this before
(Never knew, never knew)
Never had someone to show me a love
Love like this before (Baby, try to understand)

Baby, try to understand
I'll go crazy if you leave
'Cause you compliment my style (You compliment my style)
And I like the way you walk, and the sexy things you talk (Oh yeah)
You don't know just what you do to me
You see I never (Oh, never, never)

Never knew a
Never knew a
Never knew a
Love like this before
(Never knew no other love, no)
Never knew a
Never knew a
Never knew a
(Never had someone, no)
Love like this before (Oh)

I never knew there was a love like this before (I never)
(Never had somebody)
Never had someone to show me a love
Love like this before
I never knew there was a love like this before
(I never knew a love like you)
Never had someone to show me a love (Yeah yeah)
Love like this before
I never knew there was a love like this before
(A love like this before)
Never had someone to show me a love
Love like this before","rnb, soul, female vocalists, Hip-Hop, pop"
58,59,"""You""",Jesse Powell,"14 ContributorsYou Lyrics“You” appeared on Powell’s first two albums, Jesse Powell and ‘Bout It.
The song became the biggest hit of his career, peaking at number two on the Billboard Hot R&B/Hip-Hop Songs chart and at number ten on… Read More 
You!

I've finally found the nerve to say
I'm gonna make a change in my life
Starting here today
I surrender all my love
I never thought I could
I'm giving all my love away
And there's only one reason that I would

(And baby it's you)
The way you walk
The way you talk
The way you say my name and smile
(Baby, you)
The way you move me
The way you soothe me
The way you speak softly through the night
(Baby, you)
Every morning you rise
And open your eyes
I just wanna be there with you baby
I just wanna be yours
From this day forth

Next year lets call this day our anniversary
The day I put
My heart in your hand
And said that it was yours to keep
From this moment on say that you'll always be mine
'Cuz, girl, when I'm alone with you
There's only one thing that's on my mind

(And baby it's you)
The way you walk
The way you talk
The way you say my name and smile
(Baby, you)
The way you move me
The way you soothe me
The way you speak softly through the night
(Baby, you)
Every morning you rise
And open your eyes
I just wanna be there with you baby
I wanna be yours
From this day forth


I just wanna be yours
From this day forth

The way you walk
The way you talk
The way you say my name and smile
The way you move me
The way you soothe me
The way you speak softly through the night
Every morning you rise
And open your eyes
I just wanna be there with you baby
I wanna be yours
From this day forth
The way you walk
The way you talk
The way you say my name and smile
The way you move me
The way you soothe me
The way you speak softly through the night
Every morning you rise
And open your eyes
I just wanna be there with you baby
Just wanna be yours
From this day forth
The way you walk
The way you talk
The way you say my name and smile
The way you move me
The way you soothe me
The way you speak softly through the night
Every morning you rise
And open your eyes
I just wanna be there with you baby
I wanna be yours
From this day forth","rnb, soul, quiet storm, male vocalists, jesse powell"
59,60,"""Trippin'""",Total featuring Missy Elliott,"8 ContributorsTrippin’ Lyrics
Bad Boy '98
Total, Kima, Keisha, Pam
Missy, talk to me
Yeah, yeah, yeah, yeah
Uh, Bad Boy, Bad Boy
My mic sounds nice, check one
(oooh)
Bad Boy
My mic sounds nice, check two
P-U-F-F
I'ma make 'em go deaf
Make you say, who dat?
Them Total bitches, bad asses
Kima Keisha and Pam, oh shit
Goddammit, should you cram it, or slam it
Damn right, I'ma jam it

Baby, you sho' is somethin'
See I won't, trade you for nothin'
See everything, you do to me
You got me trippin'
And I'm satisfied and that's guaranteed

I hope you, that you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you
I hope you, that you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you

Baby yeah
There's one thing, I'll mention
Me and her (la la la la la la la)
See she's no, competition
So tell her, that you're through with her
And you're in love with me
And that's totally
And you're dedicated to me

I hope you, that you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you
I hope you, that you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you

(Mmmmmmmmmm)
Baby, there's one thing
(Mmm-mmmmmm)
(Mmmmm-mmm)
I'll mention
(Mmmmmm-mmm)
Nah, nah, nah
(Mmmmmm-mmm)
See she's no competition
(Mmmm-mmmm)

I won't quit it
Till I get it, till I have it
I'll admit it I'm in love
(you got me, shit you got me)
I won't quit it
Till I get it, till I have it
I'll admit it I'm in love
(you got me, shit you got me)

Baby you know that
You got me trippin'
Ya see I'm open, baby I'm open
Baby you know that
You got me trippin'
Ya see I'm open, baby I'm open

I hope you, that you've been checkin' me
I know what you're talkin' bout
I be trippin' on my own feet
You got me buggin' boy
You bring me so much joy
You got me open boy
And I'ma save myself for you

Thank you, thank you
'98, and we won't stop
Nah nah, nah, nah, heh, heh, heh
Yeah, yeah, yeah
Missy, Misdemeanor",
60,61,"""If You""",Silk,"5 ContributorsIf You Lyrics
Feelin' like lovin' me

Been checking you for so long and I feel
Girl, you should let me know what the deal
Been peepin' out your vibe (vibe)
And if you wanna let me slide (slide)
So what you need to do right now is keep it real
I know you want me, girl, just like I want you (you)
So stop frontin' like you don't when you do (do)
So if you feelin' naughty-naughty
And if you really bout it-bout it
And if you keep me rowdy-rowdy
My love will make you shout it-shout it

If you (If you feelin' like lovin'me)
If you (If you feelin' like kissin' me)
If you (If you feelin' like lovin'me, holdin' me)
Feelin' like lovin' me

So on those lonely nights girl, I'm here for you (you)
Let me come satisfy you for an hour or two (two)
Baby, don't be shy
'Cause I'm not judging you
I'm dyin' for your love so can we do it
Girl, if I told you 'bout them things we can do (do)
Then let's be about them things we can do (do)
So if you feelin' naughty-naughty
And if you feelin' bout it-bout it
Want cha' keep rowdy-rowdy
My love will make you shout it-shout it

If you (It's a silky, silky, silky thang)
If you (Silky, silky, silky, silky thang)
If you (No, no, no, no, no, no, no)
(Yeah, yeah, yeah, yeah) Feelin' like lovin' me

See I got something for you, meet me in my bedroom
(So we can love the night away) Ah yeah, Ah yeah
I'm tryin' to be for real, wanna show you how I feel, inside (inside)
'Cause I know that you feelin' like love
('Cause I know that you feelin' like love)
Ohh, ohh, ohh...

If you (Baby yeah, yeah, yeah)
If you (If you feelin' like baby yeah)
If you (Lovin' me, lovin' me hey)
(Let me hear you say yeah, yeah) If you
(Yeah, yeah)
Ohh wee (Say yeah, eah, eah, eah)
(Yeah, eah, eah, eah)
Ohh wee (Oh, if you feelin' like comin' home with Silk tonight, let me
Hear
You say yeah)
Ohh wee (Yeah)
(Ye-ah, yeah, yeah)
(Yeah, yeah)
Break:
We lovers have returned tonight, we wanna make love to you
So bring your sexy lips my dear, over here let me do the things I do
In my bed, I'm gonna love you down just like a playa would
Then turn you out, my super star, make you feel real good
I'll find out if you feelin' like lovin' me, sexin' me, holdin' me
Kissin'
Me, squeezin' me ouuuuu
Say yeah, yeah (Yeah, yeah, yeah, yeah)","rnb, soul, silk, 90s, new jack swing"
