Unnamed: 0,No.,Title,Artist(s),lyrics,genres
77,78,"""All I Want for Christmas Is You""",Mariah Carey,"185 ContributorsTranslationsEspañolTürkçeDeutschFrançais한국어 (Korean)PortuguêsNorskไทย (Thai)ItalianoAll I Want for Christmas Is You Lyrics“All I Want for Christmas Is You” is a holiday classic, and an uptempo love song. Its narrator declares she doesn’t care about Christmas presents or lights; the best holiday present she can have is to be with… Read More 
I don't want a lot for Christmas
There is just one thing I need
I don't care about the presents
Underneath the Christmas tree
I just want you for my own
More than you could ever know
Make my wish come true
All I want for Christmas is you, yeah

I don't want a lot for Christmas
There is just one thing I need (And I)
Don't care about the presents
Underneath the Christmas tree
I don't need to hang my stocking
There upon the fireplace (Ah)
Santa Claus won't make me happy
With a toy on Christmas Day

I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
All I want for Christmas is you
You, baby

Oh, I won't ask for much this Christmas
I won't even wish for snow (And I)
I'm just gonna keep on waiting
Underneath the mistletoe
I won't make a list and send it
To the North Pole for Saint Nick (Ah)
I won't even stay awake to
Hear those magic reindeer click

'Cause I just want you here tonight (Ooh)
Holding on to me so tight (Ooh)
What more can I do?
Oh baby, all I want for Christmas is you
You, baby

Oh, all the lights are shining
So brightly everywhere (So brightly, baby)
And the sound of children's
Laughter fills the air (Oh, oh yeah)
And everyone is singing (Oh yeah)
I hear those sleigh bells ringing (Oh)
Santa, won't you bring me the one I really need? (Yeah, oh, oh)
Won't you please bring my baby to me?

Oh, I don't want a lot for Christmas
This is all I'm asking for (Ah)
I just wanna see my baby
Standing right outside my door

Oh, I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
Oh baby, all I want for Christmas is you

You, baby
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (Ah, oh, ah, oh)
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (All I really want, baby, ooh)
All I want for Christmas is you, baby (All I want, all I really want is you)","pop, rnb, female vocalists, soul, Mariah Carey"
78,79,"""No More Parties""",Coi Leray featuring Lil Durk,"43 ContributorsNo More Parties (Remix) LyricsCoi Leray enlists Chicago rapper Lil Durk on the remix to her January 2021 single “No More Parties,” which became her first song to debut and peak on the Billboard Hot 100.
The remix stays almost the same as… Read More 
Yeah
They wan' eat off my plate (Eat off my plate, eat off my plate)
They wanna eat off me (Eat off me, eat off me)
When I had my vision, you couldn't see it (Couldn't see it)

I'm off to better things
I'm only doing shit that's gonna make me elevate (Elevate, elevate)
Only want people around that's gonna make me better
Bitch, pull up in that mhm
It's so mhm (Mhm)
They ask, how I get that ooh?

I'm too busy getting this money, counting this cheddar (Counting this cheddar)
My daddy let me down, but I promise you, I won't let up (I won't let up)
I wanna say fuck that man but the shit won't make me better (Make me better)
Me and my brother still beefin' right now, 'cause he ain't get that letter
Numb to the pain
Yeah, and I'm like yeah
Fuck everybody, yeah, I can't trust nobody
I ain't even really tryna party
Don't invite me to no party

Bitch, pull-up in that mhm
It's so mhm (Mhm)
They ask, how I get that ooh?
I'm a hustla', baby (Yeah)
You must not know me, baby (Know me baby, know me baby)

I'm off to better things
I'm only doing shit that's gonna make me elevate (Elevate, elevate)
Only want people around that's gonna make me better
Bitch, pull up in that mhm
It's so mhm (Ooh)
They ask, how I get that ooh?
(Yeah)

You been cutting me out
You've been stuck in the clout (Stuck in the clout)
I gave you money through the pandemic when you was just stuck in the house (Ooh)
Do the bussdown challenge again on the 'Gram, I’ma cum in your mouth, do it (Mm)
Don't stop (Ooh), keep going, keep suckin' it out (Yeah)
I'm different when it comes to trust, I'd never leave my bros (Never leave my bros)
Voice of the streets, plus me and India relationship goals (Yeah)
I left niggas I had love for, they ain't mean me well (They ain't mean me well)
They praising niggas, told on bro, like they ain't see him tell
But me I'm-

I'm off to better things
I'm only doing shit that's gonna make me elevate (Me I'm)
Only want people around that's gonna make me better
Bitch, pull up in that mhm
(Ooh)
It's so mhm
(Ooh-ooh)
They ask, how I get that ooh?

Bitch, pull up in that mhm
(Yeah)
It's so mhm
(Yeah)
They ask, how I get that ooh?
(Yeah)

C-c-c-can't worry 'bout nobody, gotta worry about my business ('Bout my business)
Don't bring them niggas around me, I don't know they intentions (They intentions)
Don't wanna fall In love 'cause these lil' niggas trippin' (Trippin', trippin')
Why I stay out the way, gotta make sure I keep my distance
Why-why-why they wanna hate me?
This shit crazy (Crazy)
She mad I took her nigga, ooh
That's my bussit baby, ooh, yeah
You must not know me baby (Know me baby, know me, know me, know me)
Hehehe

I'm off to better things (Better things)
I'm only doing shit that's gonna make me elevate (Elevate)
Only want people around that's gonna make me better
(Ooh, ooh, ooh, ooh, ooh-ooh, ooh-ooh)
They ask, how I get that ooh? (Ooh-ooh, ooh)
(Yeah, yeah)
(Ooh-ooh, ooh, ooh-ooh)
They ask, how I get that ooh?
(Yeah)

I'm off to better things
I'm only doing shit that's gonna make me elevate (Elevate)
Only want people around that's gonna make me better
Bitch, pull up in that mhm
It's so mhm (Mhm)
They ask, how I get that ooh? (Ooh)",
79,80,"""What's Your Country Song""",Thomas Rhett,"24 ContributorsWhat’s Your Country Song Lyrics
Did you grow up on a tractor?
Did your daddy let you drive?
Are you whiskey bent and hell bound?
Even though your mama tried
Did you cruise down a backroad
With your Dixieland Delight?
Are you on the Chattahoochee
On a barefoot blue jean night?

Everybody got a small town anthem
Everybody got a story to tell
Everybody got a hallelujah
Everybody been through a little hell
When you're rolling down a two-lane highway
And you turn your radio on
Tell me which one hits you, baby
Yeah, what's your country song?
Yeah, what's your country song?

Do your exes live in Texas?
Are you so lonesome you could cry?
Are you heart-broke 'cause you know
That ain't your truck in her drive?
Are your friends all in low places
Underneath the neon moon?
Were you already country
Back when country wasn't cool?

Everybody got a small town anthem
Everybody got a story to tell
Everybody got a hallelujah
Everybody been through a little hell
When you're rolling down a two-lane highway
And you turn your radio on
Tell me which one hits you, baby
Yeah, what's your country song?
Yeah, what's your country song?

Who's your strawberry wine?
What's your family tradition?
What makes you turn it up?
Makes you raise your cup every time you listen?

Everybody got a small town anthem
Everybody got a story to tell
Everybody got a hallelujah
Everybody been through a little hell
When you're rolling down a two-lane highway
And you turn your radio on
Tell me which one hits you, baby
Yeah, what's your country song?
Yeah, what's your country song?","country, male vocalists, contemporary country, american, pop country"
80,81,"""One Too Many""",Keith Urban and Pink,"18 ContributorsOne Too Many Lyrics
Yeah, yeah

I don't remember much about last night
Woke up on a couch sun-rise
Saw the living room
Through these bloodshot eyes of mine, cold sober
You didn’t like that I came home late
4 AM but it's a Friday, babe
And I've been working hard
Can't you give me some space 'stead of shouting out, ""Oh my God""?

Oh-oh, ooh-yeah
Oh-oh, ooh-yeah
I go out with some new friends
But it just makes me miss you more, more

I spend all my money drinking on my own, yeah
In this bar, just sat here staring at my phone
And I keep second guessing, where did I go wrong?
I know I'm proud
But I've had one too many
Come take me home

So now I'm the one that's crying
I didn't wanna call 'cause I didn't wanna fight
I swear that I was trying, yeah
But everybody falls when their head's a little high
And I've never meant to get so out my mind
With you playing cool, just pretending it's fine
Oh, we've been 'round, 'round, 'round this
Too many times before

Oh-oh, ooh yeah
Oh-oh, ooh yeah
I go out with some new friends
But it just makes me miss you more, more

I spend all my money drinking on my own, yeah
In this bar, just sat here staring at my phone
And I keep second guessing, where did I go wrong?
I know I'm proud
But I've had one too many
Come take me home

I don't know how lucky, how lucky I am, I am, I am, no
I guess sometimes I should give more of a damn, a damn, a damn about you
I don't know how lucky, how lucky I am, I am, I am, no
I know we're both stubborn
Push each other's buttons
I'd rather do it with you, but...
I spend all my money drinking on my own, yeah
In this bar, just sat here staring at my phone

I spend all my money drinking on my own, yeah
In this bar, just sat here staring at my phone
And I keep second guessing, where did I go wrong?
I know I'm proud
But I've had one too many, come take me home

Come take me home
Yeah, I've had one too many",
81,82,"""Arcade""",Duncan Laurence,"100 ContributorsTranslationssrpskiSvenskaPolskiעברית (Hebrew)DeutschفارسیItalianoEspañolArcade Lyrics“Arcade” by Duncan Laurence is the winning song of the 2019 Eurovision Song Contest, held in Tel Aviv, Israel, where the singer represented The Netherlands. The victory was the first for the country since… Read More 
A broken heart is all that's left
I'm still fixing all the cracks
Lost a couple of pieces when
I carried it, carried it, carried it home
I'm afraid of all I am
My mind feels like a foreign land
Silence ringing inside my head
Please, carry me, carry me, carry me home

I've spent all of the love I saved
We were always a losing game
Small-town boy in a big arcade
I got addicted to a losing game

Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game

How many pennies in the slot?
Giving us up didn't take a lot
I saw the end 'fore it begun
Still I carried, I carried, I carry on

Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game
Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game

I don't need your games, game over
Get me off this rollercoaster

Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game
Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game","pop, soul, Eurovision, dutch, male vocalists"
82,83,"""Yonaguni""",Bad Bunny,"54 ContributorsTranslationsDeutschEnglishYonaguni Lyrics“Yonaguni” es el segundo sencillo que Bad Bunny lanza durante el año 2021. El título de la canción hace alusión a la isla japonesa Yonaguni. En esta isla se encuentran las Estructuras de Yonaguni, que —se… Read More 

Yeah-yeah-yeah-yeah
Yeah-yeah-yeah-yeah-yeah-yeah
Yeah-yeah-yeah-eh, yeah

Una noche más y copas de más
Tú no me dejas en paz, de mi mente no te vas

Aunque sé que no debo, ey
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego, oh
Aunque sé que no debo, ey
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego, ey

No me busque' en Instagram, mami, búscame en casa
Pa' que vea' lo que pasa, ey
Si tú me prueba', te casa', ey
Ese cabrón ni te abraza
Y yo loco por tocarte
Pero ni me atrevo a textearte
Tú con cualquier outfit la parte'
Mami, tú ere' aparte
Shorty, tiene' un culo bien grande, eh
De-Demasia'o grande
Y yo lo tengo estudia'o, ya mismo me gradúo
Y en la cara me lo tatúo
Vi que viste mi story y subiste una pa' mí
Yo que me iba a dormir, ey
En la disco habían mil
Y yo bailando contigo en mi mente

Aunque sé que no debo
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego

Si me da' tu dirección, yo te mando mil carta'
Si me da' tu cuenta de banco, un millón de peso'
To'a la noche arrodillado a Dio' le rezo
Pa' que ante' que se acabe el año tú me de' un beso
Y empezar el 2023 bien cabrón
Contigo y un blunt
Tú te ve' asesina con ese mahón (¡Wuh!)
Me matas sin un pistolón
Y yo te compro un Banshee
Gucci, Givenchy
Un poodle, un frenchie
El pasto, lo' munchie'
Te canto un mariachi
Me convierto en Itachi, eh

Yeah-yeah-yeah-yeah
Bad Bunny, baby, bebé
Bad Bunny, baby, bebé

今日はセックスしたい
でもあなたとだけ
どこにいますか？
どこにいますか？
今日はセックスしたい
でもあなたとだけ
どこにいますか？
どこにいますか？Eh","Reggaeton, latin, trap, puerto rico, rap"
83,84,"""Good Time""",Niko Moon,"8 ContributorsGOOD TIME Lyrics
We just tryna catch a good time
Even if it takes all night
Pass that bottle 'round the campfire
Sippin' apple pie moonshine
Yeah, we pickin' on them guitars just right
Everybody singin' ""Dixieland Delight""
Like a bobber on a wet line
We just tryna catch a good time

Eighty degrees and the sun ain't even out
We got a spot a couple miles outta town
When that moon comes up, you know what's goin' down
We got them foldin' chairs leanin' way back
No other plans other than relax
We ain't worried 'bout tomorrow from where we at

We just tryna catch a good time
Even if it takes all night
Pass that bottle 'round the campfire
Sippin' apple pie moonshine
Yeah, we pickin' on them guitars just right
Everybody singing ""Dixieland Delight""
Like a bobber on a wet line
We just tryna catch a good time

Way down here, we all got that Southern drawl
Take our time when we talkin', ""Hey Y'all""
Yeah, it don't take much for us to have it all (That's right)
Something 'bout a night this clear
Makes your problems disappear
We just gonna stay right here and let the world go by

We just tryna catch a good time
Even if it takes all night
Pass that bottle 'round the campfire
Sippin' apple pie moonshine
Yeah, we pickin' on them guitars just right
Everybody singing ""Dixieland Delight""
Like a bobber on a wet line
We just tryna catch a good time

Something 'bout a night this clear
Makes your problems disappear
So we just gonna stay right here and let the world go by

We just tryna catch a good time
Even if it takes all night, al night
Pass that bottle 'round the campfire
Sippin' apple pie moonshine, sippin' apple pie moonshine
Yeah, we pickin' on them guitars just right
Everybody singing ""Dixieland Delight""
Like a bobber on a wet line
We just tryna catch a good time

Tryna catch a good time (Good time)
Good time
Tryna catch a good time
Good time
Yeah, we try to catch a good time (Good time)
Good time (Good time)
Tryna catch a good time (Good time, baby)
Good time
Aw, I think I got a bite",country
84,85,"""If I Didn't Love You""",Jason Aldean and Carrie Underwood,"1 ContributorIf I Didn’t Love You (Jason Aldean and Carrie Underwood cover) Lyrics
I wouldn't mind bein' alone
I wouldn't keep checkin' my phone
Wouldn't take the long way home
Just to drive myself crazy
I wouldn't be losin' sleep
Rememberin' everything
Everything you said to me
Like I'm doin' lately

You, you wouldn't be all
All that I want
Baby, I could let go

If I didn't love you I'd be good by now
I'd be better than barely gettin' by somehow
Yeah, it would be easy not to miss you
Wonder about who's with you
Turn the want you off whenever I want to
If I didn't love you
If I didn't love you

I wouldn't still cry sometimes
Wouldn't have to fake a smile
Play it off and tell a lie
When somebody asked how I've been
I'd try to find someone new
It should be somethin' I can do
Baby, if it weren't for you
I wouldn't be in the state that I'm in

You wouldn't be all
All that I want
Baby, I could let go

If I didn't love you I'd be good by now
I'd be better than barely gettin' by somehow
Yeah, it would be easy not to miss you
Wonder about who's with you
Turn the want you off whenever I want to
If I didn't love you
If I didn't love you (Oh, if I didn't love you)

It wouldn't be so hard to see you
Know how much I need you
Wouldn't hate that I still feel like I do
If I didn't love you (Oh, if I didn't love you)
If I didn't love you

If I didn't love you I'd be good by now
I'd be better than barely gettin' by somehow
Yeah, it would be easy not to miss you
Wonder about who's with you
Turn the want you off whenever I want to
If I didn't love you
If I didn't love you (Oh, if I didn't love you)
If I didn't love you (Ohhhhhh)
If I didn't love you",
85,86,"""Knife Talk""",Drake featuring 21 Savage and Project Pat,"4 ContributorsTranslationsEnglishTürkçePortuguêsहिन्दी (Hindi)Drake - Knife Talk ft. 21 Savage & Project Pat (Traducción al Español) Lyrics

Tengo que alimentar las calles, mi pistola va a sangrar las calles
Pasamontañas en mi cara, a veces tienes que hacer trampa
Para mantenerse a la vanguardia en esta perra (pandilla), bebí jarabe como si fuera licor
La vida en la calle te hará alcanzar a Dios más rápido (sí, pandilla)
Pegatina, AK-40 para tu hígado
Deja que el helicóptero te golpee como un Blood o un Cripper (pandilla)
Aleta, tanto pan, soy gimnasta
Hice tanto dinero con tontos, con tontos (sí, pandilla)

Soy el señor cazador de cuerpos, ladrón de almas de Slaughter Gang
No es un F-150 normal, este es un maldito Raptor
Sin gorra, negro callejero, no rapero
El Chopper lo golpeó y se convirtió en un badajo de botín
Smith & Wesson, soy representante del 4L Gang
Hemos bautizado más negros que el maldito reverendo (sí)
Kappa Alpha, yo y mi pandilla, hacemos todos los pasos
¿A quién estás revisando? Este FN dispara de este a oeste (pandilla)

Sí
Oí a papi afuera
Y tiene la doble R caída afuera
Verifiqué el clima y se está poniendo muy feliz afuera
Voy a dejar esta mierda y hacer que estos coños caigan como unos malditos—
Tipo de negro que no puede mirarme a los ojos
Desprecio
Cuando te vea, será mejor que dejes ese maldito orgullo a un lado
Muchas veces, muchas veces, sobreviví
La pelea está viva, alerta de spoiler, este negro muere

Mantén blickies, y sabes que la hierba es pegajosa
Me pica el dedo, a la pistola le gusta dejar chupones
Tus tiradores dudan, un punk callejero nunca podría disuadirme
Salgo directamente del 6, y no perdonamos mariquitas

Follo con ella y follo con ella y ella
La golpeé, err, y le digo que haga el error, seguro
Maldición vudú, lo atrapó mientras volaba a los turcos
Sé que los perros tuvieron que golpearlos donde sabíamos que duele

Mierda de pandillas, eso es todo en lo que estoy (sí)
Mierda de pandillas, eso es todo en lo que estoy
Negro, mierda de pandillas, eso es todo en lo que estoy
Mierda de pandillas, eso es todo en lo que estoy
Negro, mierda de pandillas, eso es todo en lo que estoy
Mierda de pandillas, eso es todo en lo que estoy
Negro, mierda de pandillas, eso es todo en lo que estoy
Mierda de pandillas, eso es todo en lo que estoy

Déjalo explotar, explotar, déjalo explotar, explotar
Hasta que su cerebro cuelgue y su mamá cante
Y el pastor cantó y las balas cantaron
Y los helicópteros cantaron y el coro cantó

Estoy en todo
Jacob me cobró cuatrocientos cincuenta por una cadena de tenis
US Open, lo teníamos con nosotros en el juego de tenis
Dile al entrenador que no me saque, me gusta terminar los partidos
Y mi pluma loca, y mis hombres locos
Ahora somos como ochenta, eso es lo que da miedo
Mierda que están haciendo en ese otro lado vergonzoso
Nosotros en París con él, cien quilates con él
Toda esta mierda es para mi hijo, porque la está heredando

Si el jóven Metro no confía en ti, te dispararé
Pandilla
Metro

Mierda de pandillas, eso es todo en lo que estoy
Mierda de pandillas, eso es todo en lo que estoy
Negro, mierda de pandillas, eso es todo en lo que estoy
Mierda de pandillas, eso es todo en lo que estoy
Negro, mierda de pandillas, eso es todo en lo que estoy
Mierda de pandillas, eso es todo en lo que estoy
Negro, mierda de pandillas, eso es todo en lo que estoy
Mierda de pandillas, eso es todo en lo que estoy, sí",
86,87,"""POV""",Ariana Grande,"192 ContributorsTranslationsPolskiTürkçeEspañolsrpskiNorskDeutschFrançaisEestiPortuguês한국어 (Korean)Bahasa IndonesiaMagyarالعربيةSvenskapov LyricsOn “pov,” Ariana expresses that her partner truly loves her for who she is and wishes she could see herself from their perspective in order to understand why they love her so much, despite her flaws.
… Read More 
It's like you got superpowers
Turn my minutes into hours
You got more than 20/20, babe
Made of glass, the way you see through me
You know me better than I do
Can't seem to keep nothin' from you
How you touch my soul from the outside
Permeate my ego and my pride

I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me (Trust me)
The way that you trust me (Trust me)
Ooh, 'cause nobody ever loved me like you do
I'd love to see me from your point of view

I'm gеtting used to receiving
Still gеtting good at not leaving
I'ma love you even though I'm scared (Oh, scared)
Learnin' to be grateful for myself (Oh, oh, oh)
You love my lips 'cause they say the
Things we've always been afraid of
I can feel it startin' to subside
Learnin' to believe in what is mine

I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me (Trust me)
The way that you trust me (Trust me)
Ooh, 'cause nobody ever loved me like you do
I'd love to see me from your point of view

I couldn't believe it or see it for myself
Know I be impatient
But now I'm out here, fallin', fallin'
Frozen, slowly thawin', got me right
I won't keep you waitin', waitin'
All my baggage fadin' safely (My baggage fadin')
And if my eyes deceive me
Won't let them stray too far away

I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me, ooh (Trust me)
The way that you trust me, baby (Trust me)
'Cause nobody ever loved me like you do
I'd love to see me from your point of view (Oh)
Yeah","pop, rnb, female vocalists, Ariana Grande, american"
87,88,"""Just the Way""",Parmalee and Blanco Brown,"11 ContributorsJust The Way Lyrics
I love you just the way God made you
Girl, he don't make mistakes
What you call your imperfections
I call beautiful babe
Tell em Blanc

The way your hair’s in a mess in the morning when you open your eyes
The way an hour goes by when you say that you'll be ready in five
(Yeah, uh)
The little dimple on the side of your smile  when you're laughing at a movie that you’ve seen about a thousand times
You know girl that I can't lie

I love you just the way God made you
Girl, He don't make mistakes
What you call your imperfections
I call beautiful babe
So let my eyes be your mirror
And you're bound to see it too
'Cause I was made for lovin'
Just the way God made you
God made you
(Just the way, just the way, just the way, just the way God made you)
God made you
(Just the way, just the way, just the way, just the way God made you)

Yeah, the flush in your cheeks when you're mad, but you say that you're not (Yeah)
And the shape of the face that you make when you’re taking a shot (Taking a shot)
The little white lie that you told the security guard
At the hotel pool when we got caught
Yeah, I was thinking girl you never looked so hot
(You never looked so hot)

I love you just the way God made you
Girl He don’t make mistakes
What you call your imperfections
I call beautiful babe
So let my eyes be your mirror
And you're bound to see it too
’Cause I was made for lovin'
Just the way God made you
God made you
(Just the way, just the way, just the way, just the way God made you)
God made you
(Just the way, just the way, just the way, just the way God made you)

Girl I ain't ever gonna try to change ya (Come on)
My masterpiece, my Mona Lisa and I need ya
To stay just the way God made ya
(Just the way, just the way, just the way, just the way God made you)
Just the way God made ya
(Just the way, just the way, just the way, just the way God made you)

I love you just the way God made you
Girl He don't make mistakes
What you call your imperfections
I call beautiful babe
So let my eyes be your mirror
And you’re bound to see it too
'Cause I was made for lovin'
Just the way God made you
God made You
(Just the way, just the way, just the way, just the way God made you)
God made You
(Just the way, just the way, just the way, just the way God made you)
God made You
(Just the way, just the way, just the way, just the way God made you)
God made You
(Just the way, just the way, just the way, just the way God made you)",
88,89,"""Take My Breath""",The Weeknd,"159 ContributorsTranslationsTürkçeEspañolРусский (Russian)PortuguêsNorskDeutschفارسیPolskiTake My Breath Lyrics“Take My Breath” was teased in the midst of anticipation for The Weeknd’s fifth studio album  titled Dawn FM. Reminiscent of retro nostalgia from the late ‘90s combined with elements of psychedelic pop, Abel… Read More 
Yeah, yeah, yeah

I saw the fire in your eyes
I saw the fire when I look into your eyes
You tell me things you wanna try (Uh)
I know temptation is the devil in disguise
You risk it all to feel alive, oh yeah
You're offering yourself to me like sacrifice
You said you do this all the time
Tell me you love me if I bring you to the light

It's like a dream what she feels with me
She loves to be on the edge
Her fantasy is okay with me
Then suddenly, baby says

Take my breath away
And make it last forever, babe
Do it now or never, babe (Ah)
Take my breath away
Nobody does it better, babe
Bring me close to—

Want me to hold on to you tight
You pull me closer, feel the heat between your thighs (Uh, say)
You're way too young to end your life (Huh)
Girl, I don't wanna be the one who pays the price

Ooh, it's like a dream what she feels with me
She loves to be on the edge
Her fantasy is okay with me
Then suddenly, baby says

Take my breath away
And make it last forever, babe
Do it now or never, babe (Ah)
Take my breath away
Nobody does it better, babe
Bring me close to heaven, babe (Uh)
Take my breath

Oh, oh-ooh
And they'll see me
Oh-ooh, ooh (Yeah, say)
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh

Take my breath away (Take my breath away)
And make it last forever, babe
Do it now or never, babe (Ah)
Take my breath away (Take my breath away)
Nobody does it better, babe
Bring me close to heaven, babe (Take my breath)
Take my breath (Take my breath a—, breath away)
(Nobody)
Take my breath (Take my breath a—, breath away)
Nobody does it better, babe
Bring me close to heaven, babe (Uh)
Take my breath","rnb, electronic, dubstep, Canadian, prog-rnb"
89,90,"""We're Good""",Dua Lipa,"88 ContributorsTranslationsTürkçeEspañolРусский (Russian)PortuguêsPolski日本語 (Japanese)ItalianoDeutschFrançaisWe’re Good LyricsOn “We’re Good,” Dua Lipa fantasizes about an amicable breakup with her partner. The track strays away from Dua’s usual electro-pop sound and dives into a more tropical one. “We’re Good” is the third single… Read More 
I'm on an island, even when you're close
Can't take the silence, I'd rather be alone

I think it's pretty plain and simple, we gave it all we could
It's time I wave goodbye from the window
Let's end this like we should and say we're good

We're not meant to be, like sleeping and cocaine
So let's at least agree to go our separate ways
Not gonna judge you when you're with somebody else
As long as you swear you won't be pissed when I do it myself
Let's end it like we should and say we're good

No need to hide it, go get what you want
This won't be a burden if we both don't hold a grudge

I think it's pretty plain and simple, we gave it all we could
It's time I wave goodbye from the window
Let's end this like we should and say we're good

We're not meant to be, like sleeping and cocaine
So let's at least agree to go our separate ways
Not gonna judge you when you're with somebody else
As long as you swear you won't be pissed when I do it myself
Let's end it like we should and say we're good

Now you're holding this against me like I knew you would
I'm trying my best to make this easy
So don't give me that look, just say we're good

We're not meant to be, like sleeping and cocaine
(Like sleeping and cocaine)
So let's at least agree to go our separate ways
(To go our separate ways, oh)
Not gonna judge you when you're with somebody else
As long as you swear you won't be pissed when I do it myself
Let's end it like we should and say we're good","pop, synthpop, electropop, british, female vocalists"
90,91,"""Hell of a View""",Eric Church,"11 ContributorsHell of a View Lyrics
I was no daddy's dream, was not your mama's prayer
But I was your first and your last ticket out of there
I caught your wings on fire when I smoked my Bronco tires
Out of that town

I'm good at rollin' dice, no good at standin' still
You liked the thought of chasin' life instead of dollar bills
We were livin' reckless, nothin' to catch us, baby
But the ground

This ain't for everybody, toes hangin' off the ledge
Like we got nothin' to lose
Ain't always heaven, baby, this livin' on the edge
You holdin' me, holdin' you, it's a hell of a view

I paint with my old Gibson, you paint your purple sky
This town's our canvas, baby, let's paint it red tonight
Go out like shootin' stars, chasin' what's in our hearts
Into thе blue (Into the blue)

This ain't for еverybody, toes hangin' off the ledge
Like we got nothin' to lose
Ain't always heaven, baby, this livin' on the edge
You holdin' me holdin' you, it's a hell of a view

A hell of a view


We ain't for everybody, toes hangin' off a ledge
Like we got nothin', we got nothin' to lose
Ain't always heaven, baby, this livin' on the edge
You holdin' me, holdin' you, it's a hell of a view

A hell of a view
A hell of a view (Ooh, ooh, ooh, ooh)
A hell of a view","country, modern country, eric church, Traditional Country, male vocalists"
91,92,"""Rockin' Around the Christmas Tree""",Brenda Lee,"44 ContributorsRockin’ Around the Christmas Tree Lyrics
Rockin' around the Christmas tree
At the Christmas party hop
Mistletoe hung where you can see
Every couple tries to stop
Rockin' around the Christmas tree
Let the Christmas spirit ring
Later, we'll have some pumpkin pie
And we'll do some caroling

You will get a sentimental feeling
When you hear
Voices singing, ""Let's be jolly
Deck the halls with boughs of holly""

Rockin' around the Christmas tree
Have a happy holiday
Everyone's dancin' merrily
In the new old-fashioned way


You will get a sentimental feeling
When you hear
Voices singing, ""Let's be jolly
Deck the halls with boughs of holly""

Rockin' around the Christmas tree
Have a happy holiday
Everyone's dancin' merrily
In the new old-fashioned way","oldies, 60s, country, female vocalists, rockabilly"
92,93,"""Put Your Records On""",Ritt Momney,"33 ContributorsPut Your Records On Lyrics“Put Your Records On” is Ritt Momney’s first release following his July 2019 album, Her and All of My Friends. The track is  a cover of Corinne Bailey Rae’s 2006 hit, “Put Your Records On,” taken from her… Read More 
Three little birds sat on my window
And they told me I don't need to worry
Summer came like cinnamon, so sweet
Little girls double-dutch on the concrete

Maybe sometimes we got it wrong, but it's all right
The more things seem to change, the more they stay the same
Don't you hesitate

Girl, put your records on, tell me your favorite song
You go ahead, let your hair down
Sapphire and faded jeans, I hope you get your dreams
Just go ahead, let your hair down

You're gonna find yourself somewhere, somehow

Blue as the sky, sunburnt and lonely
Sipping tea in the bar by the roadside (Just relax, just relax)
Don't you let those other boys fool you
Gotta love that afro hairdo

Maybe sometimes we feel afraid, but it's all right
The more you stay the same, the more that they seem to change
Don't ya think it's strange?

Girl, put your records on, tell me your favorite song
You go ahead, let your hair down
Sapphire and faded jeans, I hope you get your dreams
Just go ahead, let your hair down

You're gonna find yourself somewhere, somehow

Just more than I could take, pity for pity's sake
Some nights kept me awake, I thought that I was stronger
When you gonna realize that you don't even have to try any longer?
Do what you want to

Girl, put your records on, tell me your favorite song
Just go ahead, let your hair down
Sapphire and faded jeans, I hope you get your dreams
Just go ahead, let your hair down
You're gonna find yourself somewhere, somehow","indie pop, indie, indie rock, USA, United States"
